,Temperature.air@OLYM_LaCrosse,Temperature.air@OLYM_LaCrosse,Temperature.air@OLYM_LaCrosse,Temperature.air@OLYM_LaCrosse
10/06/2010 19:00:00,11.005,,,1
10/06/2010 20:00:00,10.149,,,1
10/06/2010 21:00:00,10.369,,,1
10/06/2010 22:00:00,9.731,,,1
10/06/2010 23:00:00,10.149,,,1
10/07/2010 00:00:00,9.089,,,1
10/07/2010 01:00:00,10.124,,,1
10/07/2010 02:00:00,9.608,,,1
10/07/2010 03:00:00,10.541,,,1
10/07/2010 04:00:00,9.089,,,1
10/07/2010 05:00:00,8.916,,,1
10/07/2010 06:00:00,9.41,,,1
10/07/2010 07:00:00,8.195,,,1
10/07/2010 08:00:00,7.945,,,1
10/07/2010 09:00:00,8.568,,,1
10/07/2010 10:00:00,9.485,,,1
10/07/2010 11:00:00,9.312,,,1
10/07/2010 12:00:00,8.817,,,1
10/07/2010 13:00:00,5.949,,,1
10/07/2010 14:00:00,5.642,,,1
10/07/2010 15:00:00,5.565,,,1
10/07/2010 16:00:00,5.36,,,1
10/07/2010 17:00:00,5.024,,,1
10/07/2010 18:00:00,4.766,,,1
10/07/2010 19:00:00,4.454,,,1
10/07/2010 20:00:00,4.35,,,1
10/07/2010 21:00:00,4.35,,,1
10/07/2010 22:00:00,4.428,,,1
10/07/2010 23:00:00,4.454,,,1
10/08/2010 00:00:00,4.402,,,1
10/08/2010 01:00:00,4.272,,,1
10/08/2010 02:00:00,4.22,,,1
10/08/2010 03:00:00,3.985,,,1
10/08/2010 04:00:00,4.011,,,1
10/08/2010 05:00:00,4.168,,,1
10/08/2010 06:00:00,4.298,,,1
10/08/2010 07:00:00,4.714,,,1
10/08/2010 08:00:00,4.844,,,1
10/08/2010 09:00:00,5.231,,,1
10/08/2010 10:00:00,5.591,,,1
10/08/2010 11:00:00,6.077,,,1
10/08/2010 12:00:00,6.763,,,1
10/08/2010 13:00:00,6.357,,,1
10/08/2010 14:00:00,6.331,,,1
10/08/2010 15:00:00,6.051,,,1
10/08/2010 16:00:00,5.642,,,1
10/08/2010 17:00:00,5.231,,,1
10/08/2010 18:00:00,5.385,,,1
10/08/2010 19:00:00,5.693,,,1
10/08/2010 20:00:00,5.076,,,1
10/08/2010 21:00:00,5.231,,,1
10/08/2010 22:00:00,5.745,,,1
10/08/2010 23:00:00,5.693,,,1
10/09/2010 00:00:00,5.949,,,1
10/09/2010 01:00:00,5.949,,,1
10/09/2010 02:00:00,6.204,,,1
10/09/2010 03:00:00,6.204,,,1
10/09/2010 04:00:00,6.408,,,1
10/09/2010 05:00:00,6.382,,,1
10/09/2010 06:00:00,6.408,,,1
10/09/2010 07:00:00,6.382,,,1
10/09/2010 08:00:00,6.509,,,1
10/09/2010 09:00:00,6.737,,,1
10/09/2010 10:00:00,7.091,,,1
10/09/2010 11:00:00,7.393,,,1
10/09/2010 12:00:00,7.419,,,1
10/09/2010 13:00:00,7.242,,,1
10/09/2010 14:00:00,7.268,,,1
10/09/2010 15:00:00,7.695,,,1
10/09/2010 16:00:00,8.045,,,1
10/09/2010 17:00:00,8.419,,,1
10/09/2010 18:00:00,8.519,,,1
10/09/2010 19:00:00,8.891,,,1
10/09/2010 20:00:00,9.064,,,1
10/09/2010 21:00:00,9.435,,,1
10/09/2010 22:00:00,9.336,,,1
10/09/2010 23:00:00,9.287,,,1
10/10/2010 00:00:00,9.41,,,1
10/10/2010 01:00:00,9.262,,,1
10/10/2010 02:00:00,8.916,,,1
10/10/2010 03:00:00,8.319,,,1
10/10/2010 04:00:00,6.661,,,1
10/10/2010 05:00:00,4.428,,,1
10/10/2010 06:00:00,3.906,,,1
10/10/2010 07:00:00,3.617,,,1
10/10/2010 08:00:00,3.485,,,1
10/10/2010 09:00:00,3.327,,,1
10/10/2010 10:00:00,3.354,,,1
10/10/2010 11:00:00,3.722,,,1
10/10/2010 12:00:00,4.037,,,1
10/10/2010 13:00:00,5.128,,,1
10/10/2010 14:00:00,4.584,,,1
10/10/2010 15:00:00,5.437,,,1
10/10/2010 16:00:00,4.246,,,1
10/10/2010 17:00:00,4.506,,,1
10/10/2010 18:00:00,3.406,,,1
10/10/2010 19:00:00,2.637,,,1
10/10/2010 20:00:00,2.262,,,1
10/10/2010 21:00:00,1.724,,,1
10/10/2010 22:00:00,1.371,,,1
10/10/2010 23:00:00,0.66,,,1
10/11/2010 00:00:00,0.356,,,1
10/11/2010 01:00:00,0.246,,,1
10/11/2010 02:00:00,0.66,,,1
10/11/2010 03:00:00,-0.789,,,1
10/11/2010 04:00:00,-1.157,,,1
10/11/2010 05:00:00,-1.27,,,1
10/11/2010 06:00:00,-1.27,,,1
10/11/2010 07:00:00,-1.584,,,1
10/11/2010 08:00:00,-1.299,,,1
10/11/2010 09:00:00,-0.845,,,1
10/11/2010 10:00:00,1.044,,,1
10/11/2010 11:00:00,2.155,,,1
10/11/2010 12:00:00,3.009,,,1
10/11/2010 13:00:00,3.354,,,1
10/11/2010 14:00:00,2.983,,,1
10/11/2010 15:00:00,2.423,,,1
10/11/2010 16:00:00,2.262,,,1
10/11/2010 17:00:00,2.128,,,1
10/11/2010 18:00:00,2.101,,,1
10/11/2010 19:00:00,2.45,,,1
10/11/2010 20:00:00,2.744,,,1
10/11/2010 21:00:00,3.063,,,1
10/11/2010 22:00:00,3.063,,,1
10/11/2010 23:00:00,3.142,,,1
10/12/2010 00:00:00,2.557,,,1
10/12/2010 01:00:00,2.584,,,1
10/12/2010 02:00:00,2.343,,,1
10/12/2010 03:00:00,2.074,,,1
10/12/2010 04:00:00,2.262,,,1
10/12/2010 05:00:00,2.396,,,1
10/12/2010 06:00:00,2.182,,,1
10/12/2010 07:00:00,2.343,,,1
10/12/2010 08:00:00,3.801,,,1
10/12/2010 09:00:00,4.662,,,1
10/12/2010 10:00:00,6.433,,,1
10/12/2010 11:00:00,6.737,,,1
10/12/2010 12:00:00,9.657,,,1
10/12/2010 13:00:00,10.1,,,1
10/12/2010 14:00:00,10.785,,,1
10/12/2010 15:00:00,10.834,,,1
10/12/2010 16:00:00,11.662,,,1
10/12/2010 17:00:00,9.756,,,1
10/12/2010 18:00:00,7.469,,,1
10/12/2010 19:00:00,6.408,,,1
10/12/2010 20:00:00,5.437,,,1
10/12/2010 21:00:00,5.719,,,1
10/12/2010 22:00:00,4.766,,,1
10/12/2010 23:00:00,5.488,,,1
10/13/2010 00:00:00,5.514,,,1
10/13/2010 01:00:00,5.102,,,1
10/13/2010 02:00:00,6.737,,,1
10/13/2010 03:00:00,6.611,,,1
10/13/2010 04:00:00,6.864,,,1
10/13/2010 05:00:00,7.318,,,1
10/13/2010 06:00:00,7.142,,,1
10/13/2010 07:00:00,7.242,,,1
10/13/2010 08:00:00,7.72,,,1
10/13/2010 09:00:00,7.419,,,1
10/13/2010 10:00:00,11.492,,,1
10/13/2010 11:00:00,15.031,,,1
10/13/2010 12:00:00,17.677,,,1
10/13/2010 13:00:00,17.344,,,1
10/13/2010 14:00:00,17.225,,,1
10/13/2010 15:00:00,17.201,,,1
10/13/2010 16:00:00,16.177,,,1
10/13/2010 17:00:00,13.546,,,1
10/13/2010 18:00:00,11.662,,,1
10/13/2010 19:00:00,8.916,,,1
10/13/2010 20:00:00,8.17,,,1
10/13/2010 21:00:00,8.394,,,1
10/13/2010 22:00:00,7.97,,,1
10/13/2010 23:00:00,8.145,,,1
10/14/2010 00:00:00,7.268,,,1
10/14/2010 01:00:00,7.619,,,1
10/14/2010 02:00:00,9.139,,,1
10/14/2010 03:00:00,9.608,,,1
10/14/2010 04:00:00,9.064,,,1
10/14/2010 05:00:00,8.394,,,1
10/14/2010 06:00:00,8.394,,,1
10/14/2010 07:00:00,7.091,,,1
10/14/2010 08:00:00,7.569,,,1
10/14/2010 09:00:00,7.368,,,1
10/14/2010 10:00:00,9.829,,,1
10/14/2010 11:00:00,9.188,,,1
10/14/2010 12:00:00,8.792,,,1
10/14/2010 13:00:00,6.357,,,1
10/14/2010 14:00:00,6.535,,,1
10/14/2010 15:00:00,4.61,,,1
10/14/2010 16:00:00,4.869,,,1
10/14/2010 17:00:00,4.168,,,1
10/14/2010 18:00:00,3.036,,,1
10/14/2010 19:00:00,2.182,,,1
10/14/2010 20:00:00,1.534,,,1
10/14/2010 21:00:00,0.962,,,1
10/14/2010 22:00:00,0.825,,,1
10/14/2010 23:00:00,0.163,,,1
10/15/2010 00:00:00,-0.088,,,1
10/15/2010 01:00:00,-0.199,,,1
10/15/2010 02:00:00,-0.648,,,1
10/15/2010 03:00:00,-1.071,,,1
10/15/2010 04:00:00,-1.67,,,1
10/15/2010 05:00:00,-1.185,,,1
10/15/2010 06:00:00,-1.043,,,1
10/15/2010 07:00:00,-1.185,,,1
10/15/2010 08:00:00,-1.871,,,1
10/15/2010 09:00:00,-0.563,,,1
10/15/2010 10:00:00,0.356,,,1
10/15/2010 11:00:00,3.195,,,1
10/15/2010 12:00:00,4.454,,,1
10/15/2010 13:00:00,4.376,,,1
10/15/2010 14:00:00,4.246,,,1
10/15/2010 15:00:00,3.38,,,1
10/15/2010 16:00:00,2.45,,,1
10/15/2010 17:00:00,2.047,,,1
10/15/2010 18:00:00,1.778,,,1
10/15/2010 19:00:00,0.384,,,1
10/15/2010 20:00:00,-0.479,,,1
10/15/2010 21:00:00,-0.902,,,1
10/15/2010 22:00:00,-0.479,,,1
10/15/2010 23:00:00,-0.93,,,1
10/16/2010 00:00:00,-1.071,,,1
10/16/2010 01:00:00,-1.071,,,1
10/16/2010 02:00:00,-0.704,,,1
10/16/2010 03:00:00,-0.76,,,1
10/16/2010 04:00:00,-0.986,,,1
10/16/2010 05:00:00,-1.699,,,1
10/16/2010 06:00:00,-1.441,,,1
10/16/2010 07:00:00,-1.128,,,1
10/16/2010 08:00:00,-1.242,,,1
10/16/2010 09:00:00,-0.283,,,1
10/16/2010 10:00:00,2.289,,,1
10/16/2010 11:00:00,4.999,,,1
10/16/2010 12:00:00,4.376,,,1
10/16/2010 13:00:00,3.827,,,1
10/16/2010 14:00:00,3.985,,,1
10/16/2010 15:00:00,3.958,,,1
10/16/2010 16:00:00,4.999,,,1
10/16/2010 17:00:00,3.38,,,1
10/16/2010 18:00:00,2.823,,,1
10/16/2010 19:00:00,1.561,,,1
10/16/2010 20:00:00,1.044,,,1
10/16/2010 21:00:00,0.218,,,1
10/16/2010 22:00:00,-0.06,,,1
10/16/2010 23:00:00,0.024,,,1
10/17/2010 00:00:00,-0.143,,,1
10/17/2010 01:00:00,0.051,,,1
10/17/2010 02:00:00,-0.423,,,1
10/17/2010 03:00:00,-0.199,,,1
10/17/2010 04:00:00,-0.479,,,1
10/17/2010 05:00:00,-0.339,,,1
10/17/2010 06:00:00,-0.06,,,1
10/17/2010 07:00:00,-0.789,,,1
10/17/2010 08:00:00,-0.171,,,1
10/17/2010 09:00:00,0.467,,,1
10/17/2010 10:00:00,3.722,,,1
10/17/2010 11:00:00,6.636,,,1
10/17/2010 12:00:00,7.015,,,1
10/17/2010 13:00:00,7.318,,,1
10/17/2010 14:00:00,6.051,,,1
10/17/2010 15:00:00,7.594,,,1
10/17/2010 16:00:00,7.419,,,1
10/17/2010 17:00:00,5.565,,,1
10/17/2010 18:00:00,4.947,,,1
10/17/2010 19:00:00,3.485,,,1
10/17/2010 20:00:00,2.877,,,1
10/17/2010 21:00:00,3.036,,,1
10/17/2010 22:00:00,3.617,,,1
10/17/2010 23:00:00,4.011,,,1
10/18/2010 00:00:00,3.643,,,1
10/18/2010 01:00:00,3.827,,,1
10/18/2010 02:00:00,4.141,,,1
10/18/2010 03:00:00,3.775,,,1
10/18/2010 04:00:00,3.827,,,1
10/18/2010 05:00:00,4.298,,,1
10/18/2010 06:00:00,4.35,,,1
10/18/2010 07:00:00,4.74,,,1
10/18/2010 08:00:00,5.385,,,1
10/18/2010 09:00:00,7.318,,,1
10/18/2010 10:00:00,8.916,,,1
10/18/2010 11:00:00,9.064,,,1
10/18/2010 12:00:00,9.114,,,1
10/18/2010 13:00:00,8.941,,,1
10/18/2010 14:00:00,9.163,,,1
10/18/2010 15:00:00,8.817,,,1
10/18/2010 16:00:00,8.494,,,1
10/18/2010 17:00:00,7.995,,,1
10/18/2010 18:00:00,6.661,,,1
10/18/2010 19:00:00,6.204,,,1
10/18/2010 20:00:00,5.411,,,1
10/18/2010 21:00:00,4.973,,,1
10/18/2010 22:00:00,4.792,,,1
10/18/2010 23:00:00,5.024,,,1
10/19/2010 00:00:00,4.532,,,1
10/19/2010 01:00:00,4.999,,,1
10/19/2010 02:00:00,4.558,,,1
10/19/2010 03:00:00,4.376,,,1
10/19/2010 04:00:00,4.428,,,1
10/19/2010 05:00:00,4.792,,,1
10/19/2010 06:00:00,4.011,,,1
10/19/2010 07:00:00,5.076,,,1
10/19/2010 08:00:00,4.999,,,1
10/19/2010 09:00:00,5.308,,,1
10/19/2010 10:00:00,8.369,,,1
10/19/2010 11:00:00,10.443,,,1
10/19/2010 12:00:00,11.929,,,1
10/19/2010 13:00:00,12.147,,,1
10/19/2010 14:00:00,11.565,,,1
10/19/2010 15:00:00,11.759,,,1
10/19/2010 16:00:00,12.389,,,1
10/19/2010 17:00:00,11.321,,,1
10/19/2010 18:00:00,9.829,,,1
10/19/2010 19:00:00,8.394,,,1
10/19/2010 20:00:00,8.02,,,1
10/19/2010 21:00:00,7.268,,,1
10/19/2010 22:00:00,7.494,,,1
10/19/2010 23:00:00,7.895,,,1
10/20/2010 00:00:00,8.668,,,1
10/20/2010 01:00:00,7.995,,,1
10/20/2010 02:00:00,8.643,,,1
10/20/2010 03:00:00,8.444,,,1
10/20/2010 04:00:00,8.394,,,1
10/20/2010 05:00:00,7.795,,,1
10/20/2010 06:00:00,7.645,,,1
10/20/2010 07:00:00,7.72,,,1
10/20/2010 08:00:00,7.444,,,1
10/20/2010 09:00:00,8.12,,,1
10/20/2010 10:00:00,11.273,,,1
10/20/2010 11:00:00,13.233,,,1
10/20/2010 12:00:00,14.649,,,1
10/20/2010 13:00:00,15.461,,,1
10/20/2010 14:00:00,13.786,,,1
10/20/2010 15:00:00,13.834,,,1
10/20/2010 16:00:00,14.074,,,1
10/20/2010 17:00:00,12.292,,,1
10/20/2010 18:00:00,11.492,,,1
10/20/2010 19:00:00,9.238,,,1
10/20/2010 20:00:00,8.742,,,1
10/20/2010 21:00:00,8.717,,,1
10/20/2010 22:00:00,7.041,,,1
10/20/2010 23:00:00,7.217,,,1
10/21/2010 00:00:00,7.242,,,1
10/21/2010 01:00:00,7.116,,,1
10/21/2010 02:00:00,7.116,,,1
10/21/2010 03:00:00,6.509,,,1
10/21/2010 04:00:00,5.975,,,1
10/21/2010 05:00:00,5.821,,,1
10/21/2010 06:00:00,5.591,,,1
10/21/2010 07:00:00,6.077,,,1
10/21/2010 08:00:00,5.385,,,1
10/21/2010 09:00:00,6.23,,,1
10/21/2010 10:00:00,9.015,,,1
10/21/2010 11:00:00,10.59,,,1
10/21/2010 12:00:00,10.198,,,1
10/21/2010 13:00:00,4.454,,,1
10/21/2010 14:00:00,4.298,,,1
10/21/2010 15:00:00,4.089,,,1
10/21/2010 16:00:00,4.063,,,1
10/21/2010 17:00:00,3.88,,,1
10/21/2010 18:00:00,3.958,,,1
10/21/2010 19:00:00,4.011,,,1
10/21/2010 20:00:00,4.168,,,1
10/21/2010 21:00:00,4.194,,,1
10/21/2010 22:00:00,4.089,,,1
10/21/2010 23:00:00,4.063,,,1
10/22/2010 00:00:00,4.115,,,1
10/22/2010 01:00:00,3.88,,,1
10/22/2010 02:00:00,3.221,,,1
10/22/2010 03:00:00,2.396,,,1
10/22/2010 04:00:00,2.557,,,1
10/22/2010 05:00:00,2.45,,,1
10/22/2010 06:00:00,1.859,,,1
10/22/2010 07:00:00,1.859,,,1
10/22/2010 08:00:00,1.588,,,1
10/22/2010 09:00:00,1.453,,,1
10/22/2010 10:00:00,1.643,,,1
10/22/2010 11:00:00,2.101,,,1
10/22/2010 12:00:00,1.967,,,1
10/22/2010 13:00:00,2.343,,,1
10/22/2010 14:00:00,2.637,,,1
10/22/2010 15:00:00,2.074,,,1
10/22/2010 16:00:00,2.128,,,1
10/22/2010 17:00:00,1.425,,,1
10/22/2010 18:00:00,1.044,,,1
10/22/2010 19:00:00,0.962,,,1
10/22/2010 20:00:00,1.289,,,1
10/22/2010 21:00:00,1.371,,,1
10/22/2010 22:00:00,1.371,,,1
10/22/2010 23:00:00,1.398,,,1
10/23/2010 00:00:00,1.317,,,1
10/23/2010 01:00:00,0.301,,,1
10/23/2010 02:00:00,0.467,,,1
10/23/2010 03:00:00,0.907,,,1
10/23/2010 04:00:00,0.742,,,1
10/23/2010 05:00:00,0.632,,,1
10/23/2010 06:00:00,0.522,,,1
10/23/2010 07:00:00,0.605,,,1
10/23/2010 08:00:00,0.605,,,1
10/23/2010 09:00:00,0.246,,,1
10/23/2010 10:00:00,0.797,,,1
10/23/2010 11:00:00,0.605,,,1
10/23/2010 12:00:00,1.099,,,1
10/23/2010 13:00:00,1.994,,,1
10/23/2010 14:00:00,1.751,,,1
10/23/2010 15:00:00,2.074,,,1
10/23/2010 16:00:00,2.637,,,1
10/23/2010 17:00:00,2.503,,,1
10/23/2010 18:00:00,3.009,,,1
10/23/2010 19:00:00,3.009,,,1
10/23/2010 20:00:00,2.182,,,1
10/23/2010 21:00:00,1.832,,,1
10/23/2010 22:00:00,0.495,,,1
10/23/2010 23:00:00,0.024,,,1
10/24/2010 00:00:00,0.107,,,1
10/24/2010 01:00:00,0.273,,,1
10/24/2010 02:00:00,0.051,,,1
10/24/2010 03:00:00,1.724,,,1
10/24/2010 04:00:00,1.832,,,1
10/24/2010 05:00:00,0.715,,,1
10/24/2010 06:00:00,0.797,,,1
10/24/2010 07:00:00,0.329,,,1
10/24/2010 08:00:00,-0.06,,,1
10/24/2010 09:00:00,-0.06,,,1
10/24/2010 10:00:00,-0.339,,,1
10/24/2010 11:00:00,-0.395,,,1
10/24/2010 12:00:00,-0.283,,,1
10/24/2010 13:00:00,-0.339,,,1
10/24/2010 14:00:00,-0.311,,,1
10/24/2010 15:00:00,-0.311,,,1
10/24/2010 16:00:00,-0.339,,,1
10/24/2010 17:00:00,-0.535,,,1
10/24/2010 18:00:00,-0.479,,,1
10/24/2010 19:00:00,-0.563,,,1
10/24/2010 20:00:00,-0.563,,,1
10/24/2010 21:00:00,-0.255,,,1
10/24/2010 22:00:00,-0.451,,,1
10/24/2010 23:00:00,-0.06,,,1
10/25/2010 00:00:00,-0.06,,,1
10/25/2010 01:00:00,-0.283,,,1
10/25/2010 02:00:00,-0.116,,,1
10/25/2010 03:00:00,-0.088,,,1
10/25/2010 04:00:00,-0.06,,,1
10/25/2010 05:00:00,-0.032,,,1
10/25/2010 06:00:00,-0.004,,,1
10/25/2010 07:00:00,-0.032,,,1
10/25/2010 08:00:00,-0.004,,,1
10/25/2010 09:00:00,0.024,,,1
10/25/2010 10:00:00,0.024,,,1
10/25/2010 11:00:00,0.051,,,1
10/25/2010 12:00:00,-0.004,,,1
10/25/2010 13:00:00,-0.199,,,1
10/25/2010 14:00:00,-0.479,,,1
10/25/2010 15:00:00,-0.845,,,1
10/25/2010 16:00:00,-1.128,,,1
10/25/2010 17:00:00,-1.356,,,1
10/25/2010 18:00:00,-1.384,,,1
10/25/2010 19:00:00,-1.498,,,1
10/25/2010 20:00:00,-1.814,,,1
10/25/2010 21:00:00,-1.527,,,1
10/25/2010 22:00:00,-1.756,,,1
10/25/2010 23:00:00,-1.556,,,1
10/26/2010 00:00:00,-1.498,,,1
10/26/2010 01:00:00,-1.498,,,1
10/26/2010 02:00:00,-1.498,,,1
10/26/2010 03:00:00,-1.327,,,1
10/26/2010 04:00:00,-1.157,,,1
10/26/2010 05:00:00,-1.213,,,1
10/26/2010 06:00:00,-1.299,,,1
10/26/2010 07:00:00,-1.584,,,1
10/26/2010 08:00:00,-1.584,,,1
10/26/2010 09:00:00,-1.356,,,1
10/26/2010 10:00:00,-1.185,,,1
10/26/2010 11:00:00,-1.043,,,1
10/26/2010 12:00:00,-0.704,,,1
10/26/2010 13:00:00,-0.507,,,1
10/26/2010 14:00:00,-0.171,,,1
10/26/2010 15:00:00,-0.06,,,1
10/26/2010 16:00:00,-0.032,,,1
10/26/2010 17:00:00,-0.032,,,1
10/26/2010 18:00:00,-0.06,,,1
10/26/2010 19:00:00,-0.06,,,1
10/26/2010 20:00:00,-0.06,,,1
10/26/2010 21:00:00,-0.06,,,1
10/26/2010 22:00:00,-0.06,,,1
10/26/2010 23:00:00,-0.032,,,1
10/27/2010 00:00:00,-0.06,,,1
10/27/2010 01:00:00,-0.06,,,1
10/27/2010 02:00:00,-0.06,,,1
10/27/2010 03:00:00,-0.06,,,1
10/27/2010 04:00:00,-0.143,,,1
10/27/2010 05:00:00,-0.143,,,1
10/27/2010 06:00:00,-0.873,,,1
10/27/2010 07:00:00,-1.584,,,1
10/27/2010 08:00:00,-1.584,,,1
10/27/2010 09:00:00,-1.299,,,1
10/27/2010 10:00:00,-0.591,,,1
10/27/2010 11:00:00,-0.199,,,1
10/27/2010 12:00:00,0.051,,,1
10/27/2010 13:00:00,0.107,,,1
10/27/2010 14:00:00,0.163,,,1
10/27/2010 15:00:00,0.163,,,1
10/27/2010 16:00:00,0.107,,,1
10/27/2010 17:00:00,0.051,,,1
10/27/2010 18:00:00,-0.171,,,1
10/27/2010 19:00:00,-0.171,,,1
10/27/2010 20:00:00,-0.032,,,1
10/27/2010 21:00:00,0.079,,,1
10/27/2010 22:00:00,0.135,,,1
10/27/2010 23:00:00,-0.311,,,1
10/28/2010 00:00:00,-0.088,,,1
10/28/2010 01:00:00,0.135,,,1
10/28/2010 02:00:00,0.273,,,1
10/28/2010 03:00:00,0.163,,,1
10/28/2010 04:00:00,-0.032,,,1
10/28/2010 05:00:00,-0.032,,,1
10/28/2010 06:00:00,-0.143,,,1
10/28/2010 07:00:00,-0.088,,,1
10/28/2010 08:00:00,-0.004,,,1
10/28/2010 09:00:00,0.079,,,1
10/28/2010 10:00:00,0.246,,,1
10/28/2010 11:00:00,0.962,,,1
10/28/2010 12:00:00,1.235,,,1
10/28/2010 13:00:00,1.398,,,1
10/28/2010 14:00:00,1.886,,,1
10/28/2010 15:00:00,1.859,,,1
10/28/2010 16:00:00,1.588,,,1
10/28/2010 17:00:00,0.88,,,1
10/28/2010 18:00:00,0.577,,,1
10/28/2010 19:00:00,0.77,,,1
10/28/2010 20:00:00,0.852,,,1
10/28/2010 21:00:00,0.632,,,1
10/28/2010 22:00:00,0.66,,,1
10/28/2010 23:00:00,0.66,,,1
10/29/2010 00:00:00,0.742,,,1
10/29/2010 01:00:00,0.687,,,1
10/29/2010 02:00:00,0.605,,,1
10/29/2010 03:00:00,0.66,,,1
10/29/2010 04:00:00,0.797,,,1
10/29/2010 05:00:00,0.77,,,1
10/29/2010 06:00:00,0.632,,,1
10/29/2010 07:00:00,0.495,,,1
10/29/2010 08:00:00,0.356,,,1
10/29/2010 09:00:00,0.797,,,1
10/29/2010 10:00:00,1.289,,,1
10/29/2010 11:00:00,1.317,,,1
10/29/2010 12:00:00,2.503,,,1
10/29/2010 13:00:00,2.316,,,1
10/29/2010 14:00:00,2.047,,,1
10/29/2010 15:00:00,2.316,,,1
10/29/2010 16:00:00,2.155,,,1
10/29/2010 17:00:00,1.805,,,1
10/29/2010 18:00:00,0.467,,,1
10/29/2010 19:00:00,0.135,,,1
10/29/2010 20:00:00,-0.088,,,1
10/29/2010 21:00:00,-0.116,,,1
10/29/2010 22:00:00,-0.032,,,1
10/29/2010 23:00:00,0.301,,,1
10/30/2010 00:00:00,0.66,,,1
10/30/2010 01:00:00,0.77,,,1
10/30/2010 02:00:00,1.805,,,1
10/30/2010 03:00:00,1.751,,,1
10/30/2010 04:00:00,2.236,,,1
10/30/2010 05:00:00,1.886,,,1
10/30/2010 06:00:00,1.071,,,1
10/30/2010 07:00:00,-0.004,,,1
10/30/2010 08:00:00,0.989,,,1
10/30/2010 09:00:00,2.717,,,1
10/30/2010 10:00:00,2.717,,,1
10/30/2010 11:00:00,3.036,,,1
10/30/2010 12:00:00,3.248,,,1
10/30/2010 13:00:00,3.221,,,1
10/30/2010 14:00:00,3.327,,,1
10/30/2010 15:00:00,2.85,,,1
10/30/2010 16:00:00,2.584,,,1
10/30/2010 17:00:00,2.182,,,1
10/30/2010 18:00:00,2.155,,,1
10/30/2010 19:00:00,2.209,,,1
10/30/2010 20:00:00,1.805,,,1
10/30/2010 21:00:00,1.805,,,1
10/30/2010 22:00:00,1.344,,,1
10/30/2010 23:00:00,1.534,,,1
10/31/2010 00:00:00,0.135,,,1
10/31/2010 01:00:00,0.329,,,1
10/31/2010 02:00:00,0.135,,,1
10/31/2010 03:00:00,-0.06,,,1
10/31/2010 04:00:00,-0.032,,,1
10/31/2010 05:00:00,-0.339,,,1
10/31/2010 06:00:00,-0.732,,,1
10/31/2010 07:00:00,-1.157,,,1
10/31/2010 08:00:00,-2.015,,,1
10/31/2010 09:00:00,-1.756,,,1
10/31/2010 10:00:00,-0.958,,,1
10/31/2010 11:00:00,0.024,,,1
10/31/2010 12:00:00,0.135,,,1
10/31/2010 13:00:00,0.246,,,1
10/31/2010 14:00:00,0.467,,,1
10/31/2010 15:00:00,-0.339,,,1
10/31/2010 16:00:00,-0.507,,,1
10/31/2010 17:00:00,-0.789,,,1
10/31/2010 18:00:00,-0.873,,,1
10/31/2010 19:00:00,-0.479,,,1
10/31/2010 20:00:00,-0.395,,,1
10/31/2010 21:00:00,-0.171,,,1
10/31/2010 22:00:00,-0.004,,,1
10/31/2010 23:00:00,0.051,,,1
11/01/2010 00:00:00,0.439,,,1
11/01/2010 01:00:00,1.344,,,1
11/01/2010 02:00:00,2.101,,,1
11/01/2010 03:00:00,2.717,,,1
11/01/2010 04:00:00,2.744,,,1
11/01/2010 05:00:00,3.036,,,1
11/01/2010 06:00:00,3.485,,,1
11/01/2010 07:00:00,4.298,,,1
11/01/2010 08:00:00,4.558,,,1
11/01/2010 09:00:00,4.298,,,1
11/01/2010 10:00:00,4.141,,,1
11/01/2010 11:00:00,3.248,,,1
11/01/2010 12:00:00,3.485,,,1
11/01/2010 13:00:00,3.485,,,1
11/01/2010 14:00:00,2.61,,,1
11/01/2010 15:00:00,2.983,,,1
11/01/2010 16:00:00,3.116,,,1
11/01/2010 17:00:00,2.61,,,1
11/01/2010 18:00:00,2.797,,,1
11/01/2010 19:00:00,2.61,,,1
11/01/2010 20:00:00,2.797,,,1
11/01/2010 21:00:00,2.903,,,1
11/01/2010 22:00:00,3.089,,,1
11/01/2010 23:00:00,2.85,,,1
11/02/2010 00:00:00,2.236,,,1
11/02/2010 01:00:00,2.128,,,1
11/02/2010 02:00:00,1.913,,,1
11/02/2010 03:00:00,1.398,,,1
11/02/2010 04:00:00,0.934,,,1
11/02/2010 05:00:00,0.852,,,1
11/02/2010 06:00:00,0.742,,,1
11/02/2010 07:00:00,0.495,,,1
11/02/2010 08:00:00,-0.227,,,1
11/02/2010 09:00:00,-0.06,,,1
11/02/2010 10:00:00,1.805,,,1
11/02/2010 11:00:00,4.506,,,1
11/02/2010 12:00:00,7.318,,,1
11/02/2010 13:00:00,6.306,,,1
11/02/2010 14:00:00,6.737,,,1
11/02/2010 15:00:00,7.015,,,1
11/02/2010 16:00:00,6.94,,,1
11/02/2010 17:00:00,4.973,,,1
11/02/2010 18:00:00,4.999,,,1
11/02/2010 19:00:00,4.869,,,1
11/02/2010 20:00:00,5.668,,,1
11/02/2010 21:00:00,6.661,,,1
11/02/2010 22:00:00,7.091,,,1
11/02/2010 23:00:00,6.965,,,1
11/03/2010 00:00:00,6.509,,,1
11/03/2010 01:00:00,6.128,,,1
11/03/2010 02:00:00,5.128,,,1
