,Temperature.air@OLYM_Gladys,Temperature.air@OLYM_Gladys,Temperature.air@OLYM_Gladys,Temperature.air@OLYM_Gladys
10/19/2009 16:15:36,5.024,,,1
10/19/2009 17:15:36,4.246,,,1
10/19/2009 18:15:36,3.775,,,1
10/19/2009 19:15:36,3.827,,,1
10/19/2009 20:15:36,3.354,,,1
10/19/2009 21:15:36,2.61,,,1
10/19/2009 22:15:36,2.93,,,1
10/19/2009 23:15:36,3.67,,,1
10/20/2009 00:15:36,3.195,,,1
10/20/2009 01:15:36,1.208,,,1
10/20/2009 02:15:36,2.262,,,1
10/20/2009 03:15:36,2.343,,,1
10/20/2009 04:15:36,1.208,,,1
10/20/2009 05:15:36,0.687,,,1
10/20/2009 06:15:36,0.439,,,1
10/20/2009 07:15:36,0.412,,,1
10/20/2009 08:15:36,0.907,,,1
10/20/2009 09:15:36,2.236,,,1
10/20/2009 10:15:36,3.722,,,1
10/20/2009 11:15:36,5.488,,,1
10/20/2009 12:15:36,6.813,,,1
10/20/2009 13:15:36,6.813,,,1
10/20/2009 14:15:36,6.611,,,1
10/20/2009 15:15:36,7.519,,,1
10/20/2009 16:15:36,6.433,,,1
10/20/2009 17:15:36,5.719,,,1
10/20/2009 18:15:36,5.308,,,1
10/20/2009 19:15:36,6.077,,,1
10/20/2009 20:15:36,6.026,,,1
10/20/2009 21:15:36,6.914,,,1
10/20/2009 22:15:36,6.102,,,1
10/20/2009 23:15:36,6.458,,,1
10/21/2009 00:15:36,3.406,,,1
10/21/2009 01:15:36,3.88,,,1
10/21/2009 02:15:36,3.433,,,1
10/21/2009 03:15:36,2.61,,,1
10/21/2009 04:15:36,2.343,,,1
10/21/2009 05:15:36,3.354,,,1
10/21/2009 06:15:36,3.749,,,1
10/21/2009 07:15:36,4.402,,,1
10/21/2009 08:15:36,3.749,,,1
10/21/2009 09:15:36,3.591,,,1
10/21/2009 10:15:36,3.591,,,1
10/21/2009 11:15:36,3.274,,,1
10/21/2009 12:15:36,2.717,,,1
10/21/2009 13:15:36,3.564,,,1
10/21/2009 14:15:36,3.801,,,1
10/21/2009 15:15:36,2.744,,,1
10/21/2009 16:15:36,1.994,,,1
10/21/2009 17:15:36,2.047,,,1
10/21/2009 18:15:36,1.371,,,1
10/21/2009 19:15:36,1.208,,,1
10/21/2009 20:15:36,0.907,,,1
10/21/2009 21:15:36,0.797,,,1
10/21/2009 22:15:36,0.107,,,1
10/21/2009 23:15:36,0.687,,,1
10/22/2009 00:15:36,0.55,,,1
10/22/2009 01:15:36,0.715,,,1
10/22/2009 02:15:36,0.19,,,1
10/22/2009 03:15:36,-0.479,,,1
10/22/2009 04:15:36,-1.184,,,1
10/22/2009 05:15:36,-1.298,,,1
10/22/2009 06:15:36,-1.327,,,1
10/22/2009 07:15:36,-1.469,,,1
10/22/2009 08:15:36,-1.412,,,1
10/22/2009 09:15:36,-0.395,,,1
10/22/2009 10:15:36,0.88,,,1
10/22/2009 11:15:36,2.477,,,1
10/22/2009 12:15:36,2.45,,,1
10/22/2009 13:15:36,2.45,,,1
10/22/2009 14:15:36,2.262,,,1
10/22/2009 15:15:36,1.262,,,1
10/22/2009 16:15:36,1.317,,,1
10/22/2009 17:15:36,2.209,,,1
10/22/2009 18:15:36,3.063,,,1
10/22/2009 19:15:36,2.877,,,1
10/22/2009 20:15:36,2.209,,,1
10/22/2009 21:15:36,2.53,,,1
10/22/2009 22:15:36,2.637,,,1
10/22/2009 23:15:36,4.61,,,1
10/23/2009 00:15:36,5.154,,,1
10/23/2009 01:15:36,4.402,,,1
10/23/2009 02:15:36,4.947,,,1
10/23/2009 03:15:36,4.947,,,1
10/23/2009 04:15:36,5.642,,,1
10/23/2009 05:15:36,5.102,,,1
10/23/2009 06:15:36,5.437,,,1
10/23/2009 07:15:36,5.745,,,1
10/23/2009 08:15:36,5.642,,,1
10/23/2009 09:15:36,5.437,,,1
10/23/2009 10:15:36,6.484,,,1
10/23/2009 11:15:36,6.636,,,1
10/23/2009 12:15:36,6.331,,,1
10/23/2009 13:15:36,6.484,,,1
10/23/2009 14:15:36,6.306,,,1
10/23/2009 15:15:36,6.026,,,1
10/23/2009 16:15:36,5.488,,,1
10/23/2009 17:15:36,4.194,,,1
10/23/2009 18:15:36,1.994,,,1
10/23/2009 19:15:36,-0.171,,,1
10/23/2009 20:15:36,-0.845,,,1
10/23/2009 21:15:36,-1.384,,,1
10/23/2009 22:15:36,-1.043,,,1
10/23/2009 23:15:36,-1.441,,,1
10/24/2009 00:15:36,-0.986,,,1
10/24/2009 01:15:36,-0.004,,,1
10/24/2009 02:15:36,-0.283,,,1
10/24/2009 03:15:36,-0.929,,,1
10/24/2009 04:15:36,-1.213,,,1
10/24/2009 05:15:36,-2.217,,,1
10/24/2009 06:15:36,-1.986,,,1
10/24/2009 07:15:36,-0.704,,,1
10/24/2009 08:15:36,-1.213,,,1
10/24/2009 09:15:36,-0.395,,,1
10/24/2009 10:15:36,0.107,,,1
10/24/2009 11:15:36,0.412,,,1
10/24/2009 12:15:36,0.632,,,1
10/24/2009 13:15:36,0.88,,,1
10/24/2009 14:15:36,1.967,,,1
10/24/2009 15:15:36,2.396,,,1
10/24/2009 16:15:36,2.128,,,1
10/24/2009 17:15:36,0.412,,,1
10/24/2009 18:15:36,-0.171,,,1
10/24/2009 19:15:36,-0.423,,,1
10/24/2009 20:15:36,-0.958,,,1
10/24/2009 21:15:36,-1.756,,,1
10/24/2009 22:15:36,-2.072,,,1
10/24/2009 23:15:36,-1.957,,,1
10/25/2009 00:15:36,-1.698,,,1
10/25/2009 01:15:36,-0.647,,,1
10/25/2009 02:15:36,-1.756,,,1
10/25/2009 03:15:36,-1.128,,,1
10/25/2009 04:15:36,2.77,,,1
10/25/2009 05:15:36,1.18,,,1
10/25/2009 06:15:36,1.588,,,1
10/25/2009 07:15:36,4.194,,,1
10/25/2009 08:15:36,4.61,,,1
10/25/2009 09:15:36,4.324,,,1
10/25/2009 10:15:36,1.588,,,1
10/25/2009 11:15:36,2.343,,,1
10/25/2009 12:15:36,2.77,,,1
10/25/2009 13:15:36,3.354,,,1
10/25/2009 14:15:36,4.844,,,1
10/25/2009 15:15:36,3.538,,,1
10/25/2009 16:15:36,3.88,,,1
10/25/2009 17:15:36,3.433,,,1
10/25/2009 18:15:36,5.385,,,1
10/25/2009 19:15:36,5.616,,,1
10/25/2009 20:15:36,4.818,,,1
10/25/2009 21:15:36,4.506,,,1
10/25/2009 22:15:36,4.61,,,1
10/25/2009 23:15:36,4.22,,,1
10/26/2009 00:15:36,4.246,,,1
10/26/2009 01:15:36,4.506,,,1
10/26/2009 02:15:36,3.906,,,1
10/26/2009 03:15:36,3.063,,,1
10/26/2009 04:15:36,1.859,,,1
10/26/2009 05:15:36,0.687,,,1
10/26/2009 06:15:36,0.273,,,1
10/26/2009 07:15:36,-0.059,,,1
10/26/2009 08:15:36,-0.563,,,1
10/26/2009 09:15:36,-1.071,,,1
10/26/2009 10:15:36,-2.246,,,1
10/26/2009 11:15:36,-2.015,,,1
10/26/2009 12:15:36,-1.298,,,1
10/26/2009 13:15:36,-1.014,,,1
10/26/2009 14:15:36,-1.698,,,1
10/26/2009 15:15:36,-1.67,,,1
10/26/2009 16:15:36,-2.159,,,1
10/26/2009 17:15:36,-3.064,,,1
10/26/2009 18:15:36,-3.508,,,1
10/26/2009 19:15:36,-3.746,,,1
10/26/2009 20:15:36,-4.016,,,1
10/26/2009 21:15:36,-4.257,,,1
10/26/2009 22:15:36,-4.408,,,1
10/26/2009 23:15:36,-4.378,,,1
10/27/2009 00:15:36,-4.408,,,1
10/27/2009 01:15:36,-4.468,,,1
10/27/2009 02:15:36,-4.438,,,1
10/27/2009 03:15:36,-4.347,,,1
10/27/2009 04:15:36,-4.257,,,1
10/27/2009 05:15:36,-4.106,,,1
10/27/2009 06:15:36,-4.226,,,1
10/27/2009 07:15:36,-4.468,,,1
10/27/2009 08:15:36,-4.559,,,1
10/27/2009 09:15:36,-4.287,,,1
10/27/2009 10:15:36,-3.926,,,1
10/27/2009 11:15:36,-3.182,,,1
10/27/2009 12:15:36,-2.77,,,1
10/27/2009 13:15:36,-2.537,,,1
10/27/2009 14:15:36,-1.784,,,1
10/27/2009 15:15:36,-2.449,,,1
10/27/2009 16:15:36,-2.712,,,1
10/27/2009 17:15:36,-3.153,,,1
10/27/2009 18:15:36,-3.123,,,1
10/27/2009 19:15:36,-3.271,,,1
10/27/2009 20:15:36,-3.776,,,1
10/27/2009 21:15:36,-5.017,,,1
10/27/2009 22:15:36,-4.016,,,1
10/27/2009 23:15:36,-4.287,,,1
10/28/2009 00:15:36,-3.776,,,1
10/28/2009 01:15:36,-4.226,,,1
10/28/2009 02:15:36,-4.196,,,1
10/28/2009 03:15:36,-4.226,,,1
10/28/2009 04:15:36,-4.226,,,1
10/28/2009 05:15:36,-4.196,,,1
10/28/2009 06:15:36,-4.226,,,1
10/28/2009 07:15:36,-3.986,,,1
10/28/2009 08:15:36,-3.986,,,1
10/28/2009 09:15:36,-3.567,,,1
10/28/2009 10:15:36,-3.153,,,1
10/28/2009 11:15:36,-2.188,,,1
10/28/2009 12:15:36,-1.957,,,1
10/28/2009 13:15:36,-1.842,,,1
10/28/2009 14:15:36,-1.871,,,1
10/28/2009 15:15:36,-2.101,,,1
10/28/2009 16:15:36,-3.005,,,1
10/28/2009 17:15:36,-3.182,,,1
10/28/2009 18:15:36,-3.419,,,1
10/28/2009 19:15:36,-3.36,,,1
10/28/2009 20:15:36,-2.653,,,1
10/28/2009 21:15:36,-2.13,,,1
10/28/2009 22:15:36,-2.217,,,1
10/28/2009 23:15:36,-1.526,,,1
10/29/2009 00:15:36,-1.014,,,1
10/29/2009 01:15:36,-0.451,,,1
10/29/2009 02:15:36,0.051,,,1
10/29/2009 03:15:36,0.522,,,1
10/29/2009 04:15:36,0.55,,,1
10/29/2009 05:15:36,0.825,,,1
10/29/2009 06:15:36,1.099,,,1
10/29/2009 07:15:36,2.77,,,1
10/29/2009 08:15:36,4.115,,,1
10/29/2009 09:15:36,5.128,,,1
10/29/2009 10:15:36,5.898,,,1
10/29/2009 11:15:36,6.763,,,1
10/29/2009 12:15:36,6.585,,,1
10/29/2009 13:15:36,7.368,,,1
10/29/2009 14:15:36,7.041,,,1
10/29/2009 15:15:36,7.116,,,1
10/29/2009 16:15:36,7.116,,,1
10/29/2009 17:15:36,6.712,,,1
10/29/2009 18:15:36,6.433,,,1
10/29/2009 19:15:36,5.282,,,1
10/29/2009 20:15:36,5.231,,,1
10/29/2009 21:15:36,5.642,,,1
10/29/2009 22:15:36,5.539,,,1
10/29/2009 23:15:36,5.591,,,1
10/30/2009 00:15:36,5.488,,,1
10/30/2009 01:15:36,5.616,,,1
10/30/2009 02:15:36,5.642,,,1
10/30/2009 03:15:36,5.924,,,1
10/30/2009 04:15:36,5.488,,,1
10/30/2009 05:15:36,5.154,,,1
10/30/2009 06:15:36,4.844,,,1
10/30/2009 07:15:36,4.558,,,1
10/30/2009 08:15:36,4.376,,,1
10/30/2009 09:15:36,4.376,,,1
10/30/2009 10:15:36,3.932,,,1
10/30/2009 11:15:36,3.958,,,1
10/30/2009 12:15:36,4.48,,,1
10/30/2009 13:15:36,4.454,,,1
10/30/2009 14:15:36,4.506,,,1
10/30/2009 15:15:36,4.662,,,1
10/30/2009 16:15:36,4.298,,,1
10/30/2009 17:15:36,4.194,,,1
10/30/2009 18:15:36,4.194,,,1
10/30/2009 19:15:36,4.063,,,1
10/30/2009 20:15:36,4.22,,,1
10/30/2009 21:15:36,4.272,,,1
10/30/2009 22:15:36,4.194,,,1
10/30/2009 23:15:36,4.818,,,1
10/31/2009 00:15:36,5.076,,,1
10/31/2009 01:15:36,2.53,,,1
10/31/2009 02:15:36,0.88,,,1
10/31/2009 03:15:36,1.344,,,1
10/31/2009 04:15:36,1.643,,,1
10/31/2009 05:15:36,1.017,,,1
10/31/2009 06:15:36,0.135,,,1
10/31/2009 07:15:36,-0.395,,,1
10/31/2009 08:15:36,-0.535,,,1
10/31/2009 09:15:36,-0.171,,,1
10/31/2009 10:15:36,-0.031,,,1
10/31/2009 11:15:36,-0.591,,,1
10/31/2009 12:15:36,-0.171,,,1
10/31/2009 13:15:36,-0.367,,,1
10/31/2009 14:15:36,-0.395,,,1
10/31/2009 15:15:36,-0.563,,,1
10/31/2009 16:15:36,-1.014,,,1
10/31/2009 17:15:36,-1.241,,,1
10/31/2009 18:15:36,-1.727,,,1
10/31/2009 19:15:36,-1.871,,,1
10/31/2009 20:15:36,-2.072,,,1
10/31/2009 21:15:36,-2.159,,,1
10/31/2009 22:15:36,-2.537,,,1
10/31/2009 23:15:36,-2.566,,,1
11/01/2009 00:15:36,-2.015,,,1
11/01/2009 01:15:36,-2.333,,,1
11/01/2009 02:15:36,-2.624,,,1
11/01/2009 03:15:36,-2.683,,,1
11/01/2009 04:15:36,-2.946,,,1
11/01/2009 05:15:36,-3.064,,,1
11/01/2009 06:15:36,-2.829,,,1
11/01/2009 07:15:36,-2.42,,,1
11/01/2009 08:15:36,-2.653,,,1
11/01/2009 09:15:36,-2.246,,,1
11/01/2009 10:15:36,-2.858,,,1
11/01/2009 11:15:36,-2.449,,,1
11/01/2009 12:15:36,-1.156,,,1
11/01/2009 13:15:36,-0.143,,,1
11/01/2009 14:15:36,1.561,,,1
11/01/2009 15:15:36,1.859,,,1
11/01/2009 16:15:36,1.643,,,1
11/01/2009 17:15:36,0.19,,,1
11/01/2009 18:15:36,-0.619,,,1
11/01/2009 19:15:36,-0.845,,,1
11/01/2009 20:15:36,-1.355,,,1
11/01/2009 21:15:36,-0.619,,,1
11/01/2009 22:15:36,-1.298,,,1
11/01/2009 23:15:36,-0.845,,,1
11/02/2009 00:15:36,0.88,,,1
11/02/2009 01:15:36,2.503,,,1
11/02/2009 02:15:36,2.343,,,1
11/02/2009 03:15:36,1.044,,,1
11/02/2009 04:15:36,1.913,,,1
11/02/2009 05:15:36,2.289,,,1
11/02/2009 06:15:36,3.301,,,1
11/02/2009 07:15:36,2.423,,,1
11/02/2009 08:15:36,1.561,,,1
11/02/2009 09:15:36,2.128,,,1
11/02/2009 10:15:36,2.289,,,1
11/02/2009 11:15:36,2.423,,,1
11/02/2009 12:15:36,2.69,,,1
11/02/2009 13:15:36,1.044,,,1
11/02/2009 14:15:36,1.534,,,1
11/02/2009 15:15:36,1.48,,,1
11/02/2009 16:15:36,1.289,,,1
11/02/2009 17:15:36,0.852,,,1
11/02/2009 18:15:36,0.301,,,1
11/02/2009 19:15:36,-0.171,,,1
11/02/2009 20:15:36,-0.619,,,1
11/02/2009 21:15:36,-0.619,,,1
11/02/2009 22:15:36,-0.845,,,1
11/02/2009 23:15:36,-1.014,,,1
11/03/2009 00:15:36,-0.563,,,1
11/03/2009 01:15:36,-0.788,,,1
11/03/2009 02:15:36,-1.526,,,1
11/03/2009 03:15:36,-2.101,,,1
11/03/2009 04:15:36,-2.508,,,1
11/03/2009 05:15:36,-3.094,,,1
11/03/2009 06:15:36,-3.212,,,1
11/03/2009 07:15:36,-3.212,,,1
11/03/2009 08:15:36,-3.182,,,1
11/03/2009 09:15:36,-2.683,,,1
11/03/2009 10:15:36,-1.156,,,1
11/03/2009 11:15:36,1.235,,,1
11/03/2009 12:15:36,2.877,,,1
11/03/2009 13:15:36,4.48,,,1
11/03/2009 14:15:36,6.687,,,1
11/03/2009 15:15:36,6.636,,,1
11/03/2009 16:15:36,4.688,,,1
11/03/2009 17:15:36,4.402,,,1
11/03/2009 18:15:36,4.714,,,1
11/03/2009 19:15:36,4.115,,,1
11/03/2009 20:15:36,5.437,,,1
11/03/2009 21:15:36,5.591,,,1
11/03/2009 22:15:36,5.719,,,1
11/03/2009 23:15:36,7.945,,,1
11/04/2009 00:15:36,7.293,,,1
11/04/2009 01:15:36,7.82,,,1
11/04/2009 02:15:36,8.344,,,1
11/04/2009 03:15:36,9.04,,,1
11/04/2009 04:15:36,9.04,,,1
11/04/2009 05:15:36,8.12,,,1
11/04/2009 06:15:36,8.195,,,1
11/04/2009 07:15:36,6.737,,,1
11/04/2009 08:15:36,7.519,,,1
11/04/2009 09:15:36,9.583,,,1
11/04/2009 10:15:36,10.638,,,1
11/04/2009 11:15:36,10.149,,,1
11/04/2009 12:15:36,9.41,,,1
11/04/2009 13:15:36,10.271,,,1
11/04/2009 14:15:36,10.394,,,1
11/04/2009 15:15:36,10.565,,,1
11/04/2009 16:15:36,9.509,,,1
11/04/2009 17:15:36,8.568,,,1
11/04/2009 18:15:36,8.145,,,1
11/04/2009 19:15:36,7.945,,,1
11/04/2009 20:15:36,7.67,,,1
11/04/2009 21:15:36,7.318,,,1
11/04/2009 22:15:36,7.519,,,1
11/04/2009 23:15:36,7.217,,,1
11/05/2009 00:15:36,6.56,,,1
11/05/2009 01:15:36,5.024,,,1
11/05/2009 02:15:36,4.714,,,1
11/05/2009 03:15:36,3.906,,,1
11/05/2009 04:15:36,3.932,,,1
11/05/2009 05:15:36,3.827,,,1
11/05/2009 06:15:36,3.406,,,1
11/05/2009 07:15:36,3.538,,,1
11/05/2009 08:15:36,3.485,,,1
11/05/2009 09:15:36,2.85,,,1
11/05/2009 10:15:36,2.343,,,1
11/05/2009 11:15:36,2.289,,,1
11/05/2009 12:15:36,2.343,,,1
11/05/2009 13:15:36,2.343,,,1
11/05/2009 14:15:36,2.477,,,1
11/05/2009 15:15:36,1.48,,,1
11/05/2009 16:15:36,0.989,,,1
11/05/2009 17:15:36,0.605,,,1
11/05/2009 18:15:36,0.632,,,1
11/05/2009 19:15:36,0.55,,,1
11/05/2009 20:15:36,-0.004,,,1
11/05/2009 21:15:36,-0.845,,,1
11/05/2009 22:15:36,-1.727,,,1
11/05/2009 23:15:36,-1.584,,,1
11/06/2009 00:15:36,-1.871,,,1
11/06/2009 01:15:36,-2.508,,,1
11/06/2009 02:15:36,-2.624,,,1
11/06/2009 03:15:36,-2.8,,,1
11/06/2009 04:15:36,-3.153,,,1
11/06/2009 05:15:36,-3.182,,,1
11/06/2009 06:15:36,-3.389,,,1
11/06/2009 07:15:36,-4.046,,,1
11/06/2009 08:15:36,-3.478,,,1
11/06/2009 09:15:36,-3.33,,,1
11/06/2009 10:15:36,-3.389,,,1
11/06/2009 11:15:36,-3.478,,,1
11/06/2009 12:15:36,-2.858,,,1
11/06/2009 13:15:36,-3.241,,,1
11/06/2009 14:15:36,-3.005,,,1
11/06/2009 15:15:36,-3.538,,,1
11/06/2009 16:15:36,-3.271,,,1
11/06/2009 17:15:36,-2.946,,,1
11/06/2009 18:15:36,-3.005,,,1
11/06/2009 19:15:36,-2.829,,,1
11/06/2009 20:15:36,-2.888,,,1
11/06/2009 21:15:36,-3.123,,,1
11/06/2009 22:15:36,-2.741,,,1
11/06/2009 23:15:36,-2.595,,,1
11/07/2009 00:15:36,-2.683,,,1
11/07/2009 01:15:36,-2.741,,,1
11/07/2009 02:15:36,-2.917,,,1
11/07/2009 03:15:36,-3.035,,,1
11/07/2009 04:15:36,-3.153,,,1
11/07/2009 05:15:36,-3.567,,,1
11/07/2009 06:15:36,-3.538,,,1
11/07/2009 07:15:36,-3.508,,,1
11/07/2009 08:15:36,-3.389,,,1
11/07/2009 09:15:36,-2.888,,,1
11/07/2009 10:15:36,-2.77,,,1
11/07/2009 11:15:36,-2.478,,,1
11/07/2009 12:15:36,-2.391,,,1
11/07/2009 13:15:36,-2.858,,,1
11/07/2009 14:15:36,-2.976,,,1
11/07/2009 15:15:36,-3.449,,,1
11/07/2009 16:15:36,-3.3,,,1
11/07/2009 17:15:36,-3.956,,,1
11/07/2009 18:15:36,-4.438,,,1
11/07/2009 19:15:36,-4.016,,,1
11/07/2009 20:15:36,-4.046,,,1
11/07/2009 21:15:36,-4.106,,,1
11/07/2009 22:15:36,-4.196,,,1
11/07/2009 23:15:36,-3.956,,,1
11/08/2009 00:15:36,-4.046,,,1
11/08/2009 01:15:36,-3.986,,,1
11/08/2009 02:15:36,-3.986,,,1
11/08/2009 03:15:36,-4.378,,,1
11/08/2009 04:15:36,-4.59,,,1
11/08/2009 05:15:36,-3.776,,,1
11/08/2009 06:15:36,-3.3,,,1
11/08/2009 07:15:36,-3.212,,,1
11/08/2009 08:15:36,-2.946,,,1
11/08/2009 09:15:36,-2.391,,,1
11/08/2009 10:15:36,-2.683,,,1
11/08/2009 11:15:36,-2.13,,,1
11/08/2009 12:15:36,-1.842,,,1
11/08/2009 13:15:36,-1.412,,,1
11/08/2009 14:15:36,-1.469,,,1
11/08/2009 15:15:36,-1.043,,,1
11/08/2009 16:15:36,-1.071,,,1
11/08/2009 17:15:36,-1.412,,,1
11/08/2009 18:15:36,-1.071,,,1
11/08/2009 19:15:36,-0.986,,,1
11/08/2009 20:15:36,-0.675,,,1
11/08/2009 21:15:36,-0.619,,,1
11/08/2009 22:15:36,-0.395,,,1
11/08/2009 23:15:36,0.107,,,1
11/09/2009 00:15:36,0.051,,,1
11/09/2009 01:15:36,0.273,,,1
11/09/2009 02:15:36,0.495,,,1
11/09/2009 03:15:36,0.522,,,1
11/09/2009 04:15:36,0.77,,,1
11/09/2009 05:15:36,0.852,,,1
11/09/2009 06:15:36,0.989,,,1
11/09/2009 07:15:36,0.246,,,1
11/09/2009 08:15:36,0.079,,,1
11/09/2009 09:15:36,-0.171,,,1
11/09/2009 10:15:36,-0.507,,,1
11/09/2009 11:15:36,-0.339,,,1
11/09/2009 12:15:36,0.301,,,1
11/09/2009 13:15:36,-0.143,,,1
11/09/2009 14:15:36,-0.227,,,1
11/09/2009 15:15:36,-0.395,,,1
11/09/2009 16:15:36,-1.441,,,1
11/09/2009 17:15:36,-2.333,,,1
11/09/2009 18:15:36,-2.741,,,1
11/09/2009 19:15:36,-2.946,,,1
11/09/2009 20:15:36,-2.072,,,1
11/09/2009 21:15:36,-2.8,,,1
11/09/2009 22:15:36,-2.275,,,1
11/09/2009 23:15:36,-2.304,,,1
11/10/2009 00:15:36,-2.683,,,1
11/10/2009 01:15:36,-3.182,,,1
11/10/2009 02:15:36,-3.271,,,1
11/10/2009 03:15:36,-3.478,,,1
11/10/2009 04:15:36,-3.746,,,1
11/10/2009 05:15:36,-4.257,,,1
11/10/2009 06:15:36,-3.716,,,1
11/10/2009 07:15:36,-4.196,,,1
11/10/2009 08:15:36,-3.508,,,1
11/10/2009 09:15:36,-3.123,,,1
11/10/2009 10:15:36,-3.094,,,1
11/10/2009 11:15:36,-2.946,,,1
11/10/2009 12:15:36,-2.712,,,1
11/10/2009 13:15:36,-2.391,,,1
11/10/2009 14:15:36,-2.275,,,1
11/10/2009 15:15:36,-2.044,,,1
11/10/2009 16:15:36,-2.044,,,1
11/10/2009 17:15:36,-2.362,,,1
11/10/2009 18:15:36,-2.595,,,1
11/10/2009 19:15:36,-2.8,,,1
11/10/2009 20:15:36,-3.035,,,1
11/10/2009 21:15:36,-3.212,,,1
11/10/2009 22:15:36,-3.241,,,1
11/10/2009 23:15:36,-3.896,,,1
11/11/2009 00:15:36,-4.106,,,1
11/11/2009 01:15:36,-4.681,,,1
11/11/2009 02:15:36,-4.468,,,1
11/11/2009 03:15:36,-4.742,,,1
11/11/2009 04:15:36,-5.263,,,1
11/11/2009 05:15:36,-5.418,,,1
11/11/2009 06:15:36,-4.987,,,1
11/11/2009 07:15:36,-4.925,,,1
11/11/2009 08:15:36,-5.263,,,1
11/11/2009 09:15:36,-6.104,,,1
11/11/2009 10:15:36,-4.864,,,1
11/11/2009 11:15:36,-4.287,,,1
11/11/2009 12:15:36,-4.076,,,1
11/11/2009 13:15:36,-4.62,,,1
11/11/2009 14:15:36,-3.182,,,1
11/11/2009 15:15:36,-3.33,,,1
11/11/2009 16:15:36,-4.106,,,1
11/11/2009 17:15:36,-4.499,,,1
11/11/2009 18:15:36,-4.803,,,1
11/11/2009 19:15:36,-5.233,,,1
11/11/2009 20:15:36,-6.293,,,1
11/11/2009 21:15:36,-4.925,,,1
11/11/2009 22:15:36,-5.11,,,1
11/11/2009 23:15:36,-4.987,,,1
11/12/2009 00:15:36,-4.956,,,1
11/12/2009 01:15:36,-5.202,,,1
11/12/2009 02:15:36,-5.947,,,1
11/12/2009 03:15:36,-6.705,,,1
11/12/2009 04:15:36,-5.947,,,1
11/12/2009 05:15:36,-7.122,,,1
11/12/2009 06:15:36,-7.412,,,1
11/12/2009 07:15:36,-6.23,,,1
11/12/2009 08:15:36,-5.697,,,1
11/12/2009 09:15:36,-6.104,,,1
11/12/2009 10:15:36,-5.449,,,1
11/12/2009 11:15:36,-5.666,,,1
11/12/2009 12:15:36,-4.499,,,1
11/12/2009 13:15:36,-4.016,,,1
11/12/2009 14:15:36,-3.806,,,1
11/12/2009 15:15:36,-2.77,,,1
11/12/2009 16:15:36,-3.627,,,1
11/12/2009 17:15:36,-4.834,,,1
11/12/2009 18:15:36,-5.079,,,1
11/12/2009 19:15:36,-4.196,,,1
11/12/2009 20:15:36,-5.76,,,1
11/12/2009 21:15:36,-3.449,,,1
11/12/2009 22:15:36,-3.746,,,1
11/12/2009 23:15:36,-4.468,,,1
11/13/2009 00:15:36,-3.806,,,1
11/13/2009 01:15:36,-4.408,,,1
11/13/2009 02:15:36,-3.746,,,1
11/13/2009 03:15:36,-3.064,,,1
11/13/2009 04:15:36,-2.712,,,1
11/13/2009 05:15:36,-2.858,,,1
11/13/2009 06:15:36,-3.449,,,1
11/13/2009 07:15:36,-3.627,,,1
11/13/2009 08:15:36,-4.106,,,1
11/13/2009 09:15:36,-4.834,,,1
11/13/2009 10:15:36,-5.294,,,1
11/13/2009 11:15:36,-5.666,,,1
11/13/2009 12:15:36,-5.822,,,1
11/13/2009 13:15:36,-6.104,,,1
11/13/2009 14:15:36,-6.262,,,1
11/13/2009 15:15:36,-6.61,,,1
11/13/2009 16:15:36,-6.61,,,1
11/13/2009 17:15:36,-6.897,,,1
11/13/2009 18:15:36,-7.122,,,1
11/13/2009 19:15:36,-7.445,,,1
11/13/2009 20:15:36,-7.869,,,1
11/13/2009 21:15:36,-7.575,,,1
11/13/2009 22:15:36,-8.463,,,1
11/13/2009 23:15:36,-10.3,,,1
11/14/2009 00:15:36,-8.132,,,1
11/14/2009 01:15:36,-10.266,,,1
11/14/2009 02:15:36,-11.649,,,1
11/14/2009 03:15:36,-10.862,,,1
11/14/2009 04:15:36,-10.721,,,1
11/14/2009 05:15:36,-8.463,,,1
11/14/2009 06:15:36,-8.363,,,1
11/14/2009 07:15:36,-9.747,,,1
11/14/2009 08:15:36,-9.507,,,1
11/14/2009 09:15:36,-4.62,,,1
11/14/2009 10:15:36,-4.076,,,1
11/14/2009 11:15:36,-4.559,,,1
11/14/2009 12:15:36,-4.529,,,1
11/14/2009 13:15:36,-4.59,,,1
11/14/2009 14:15:36,-4.834,,,1
11/14/2009 15:15:36,-4.136,,,1
11/14/2009 16:15:36,-4.317,,,1
11/14/2009 17:15:36,-4.046,,,1
11/14/2009 18:15:36,-3.36,,,1
11/14/2009 19:15:36,-2.946,,,1
11/14/2009 20:15:36,-2.478,,,1
11/14/2009 21:15:36,-1.899,,,1
11/14/2009 22:15:36,-1.842,,,1
11/14/2009 23:15:36,-1.27,,,1
11/15/2009 00:15:36,-0.986,,,1
11/15/2009 01:15:36,0.051,,,1
11/15/2009 02:15:36,0.356,,,1
11/15/2009 03:15:36,-0.171,,,1
11/15/2009 04:15:36,-0.339,,,1
11/15/2009 05:15:36,-0.283,,,1
11/15/2009 06:15:36,0.107,,,1
11/15/2009 07:15:36,0.107,,,1
11/15/2009 08:15:36,0.218,,,1
11/15/2009 09:15:36,0.163,,,1
11/15/2009 10:15:36,0.384,,,1
11/15/2009 11:15:36,0.163,,,1
11/15/2009 12:15:36,0.329,,,1
11/15/2009 13:15:36,0.825,,,1
