,Water Temp.Bottom@OLYM-263,Water Temp.Bottom@OLYM-263,Water Temp.Bottom@OLYM-263,Water Temp.Bottom@OLYM-263
09/18/2005 18:07:40,7.65,,,1
09/18/2005 19:07:40,7.65,,,1
09/18/2005 20:07:40,7.65,,,1
09/18/2005 21:07:40,7.65,,,1
09/18/2005 22:07:40,7.65,,,1
09/18/2005 23:07:40,7.94,,,1
09/19/2005 00:07:40,7.94,,,1
09/19/2005 01:07:40,7.65,,,1
09/19/2005 02:07:40,7.65,,,1
09/19/2005 03:07:40,7.65,,,1
09/19/2005 04:07:40,7.65,,,1
09/19/2005 05:07:40,7.65,,,1
09/19/2005 06:07:40,7.65,,,1
09/19/2005 07:07:40,7.65,,,1
09/19/2005 08:07:40,7.65,,,1
09/19/2005 09:07:40,7.65,,,1
09/19/2005 10:07:40,7.94,,,1
09/19/2005 11:07:40,7.94,,,1
09/19/2005 12:07:40,7.94,,,1
09/19/2005 13:07:40,7.94,,,1
09/19/2005 14:07:40,7.94,,,1
09/19/2005 15:07:40,7.94,,,1
09/19/2005 16:07:40,7.94,,,1
09/19/2005 17:07:40,7.94,,,1
09/19/2005 18:07:40,7.94,,,1
09/19/2005 19:07:40,7.94,,,1
09/19/2005 20:07:40,7.94,,,1
09/19/2005 21:07:40,7.94,,,1
09/19/2005 22:07:40,7.94,,,1
09/19/2005 23:07:40,7.94,,,1
09/20/2005 00:07:40,7.94,,,1
09/20/2005 01:07:40,7.94,,,1
09/20/2005 02:07:40,7.94,,,1
09/20/2005 03:07:40,7.94,,,1
09/20/2005 04:07:40,7.65,,,1
09/20/2005 05:07:40,7.65,,,1
09/20/2005 06:07:40,7.65,,,1
09/20/2005 07:07:40,7.65,,,1
09/20/2005 08:07:40,7.65,,,1
09/20/2005 09:07:40,7.65,,,1
09/20/2005 10:07:40,7.65,,,1
09/20/2005 11:07:40,7.65,,,1
09/20/2005 12:07:40,7.94,,,1
09/20/2005 13:07:40,7.94,,,1
09/20/2005 14:07:40,7.94,,,1
09/20/2005 15:07:40,7.94,,,1
09/20/2005 16:07:40,7.94,,,1
09/20/2005 17:07:40,7.94,,,1
09/20/2005 18:07:40,7.94,,,1
09/20/2005 19:07:40,7.94,,,1
09/20/2005 20:07:40,7.94,,,1
09/20/2005 21:07:40,7.94,,,1
09/20/2005 22:07:40,7.94,,,1
09/20/2005 23:07:40,7.65,,,1
09/21/2005 00:07:40,7.65,,,1
09/21/2005 01:07:40,7.65,,,1
09/21/2005 02:07:40,7.65,,,1
09/21/2005 03:07:40,7.36,,,1
09/21/2005 04:07:40,7.36,,,1
09/21/2005 05:07:40,7.36,,,1
09/21/2005 06:07:40,7.36,,,1
09/21/2005 07:07:40,7.07,,,1
09/21/2005 08:07:40,7.07,,,1
09/21/2005 09:07:40,7.07,,,1
09/21/2005 10:07:40,7.36,,,1
09/21/2005 11:07:40,7.36,,,1
09/21/2005 12:07:40,7.36,,,1
09/21/2005 13:07:40,7.65,,,1
09/21/2005 14:07:40,7.65,,,1
09/21/2005 15:07:40,7.36,,,1
09/21/2005 16:07:40,7.65,,,1
09/21/2005 17:07:40,7.65,,,1
09/21/2005 18:07:40,7.36,,,1
09/21/2005 19:07:40,7.65,,,1
09/21/2005 20:07:40,7.65,,,1
09/21/2005 21:07:40,7.65,,,1
09/21/2005 22:07:40,7.36,,,1
09/21/2005 23:07:40,7.36,,,1
09/22/2005 00:07:40,7.36,,,1
09/22/2005 01:07:40,7.36,,,1
09/22/2005 02:07:40,7.07,,,1
09/22/2005 03:07:40,7.07,,,1
09/22/2005 04:07:40,7.07,,,1
09/22/2005 05:07:40,7.07,,,1
09/22/2005 06:07:40,7.07,,,1
09/22/2005 07:07:40,6.78,,,1
09/22/2005 08:07:40,6.78,,,1
09/22/2005 09:07:40,6.78,,,1
09/22/2005 10:07:40,7.07,,,1
09/22/2005 11:07:40,7.07,,,1
09/22/2005 12:07:40,7.07,,,1
09/22/2005 13:07:40,7.07,,,1
09/22/2005 14:07:40,7.36,,,1
09/22/2005 15:07:40,7.07,,,1
09/22/2005 16:07:40,7.36,,,1
09/22/2005 17:07:40,7.07,,,1
09/22/2005 18:07:40,7.07,,,1
09/22/2005 19:07:40,7.07,,,1
09/22/2005 20:07:40,7.07,,,1
09/22/2005 21:07:40,7.07,,,1
09/22/2005 22:07:40,7.07,,,1
09/22/2005 23:07:40,7.07,,,1
09/23/2005 00:07:40,7.07,,,1
09/23/2005 01:07:40,6.78,,,1
09/23/2005 02:07:40,6.78,,,1
09/23/2005 03:07:40,6.78,,,1
09/23/2005 04:07:40,6.78,,,1
09/23/2005 05:07:40,6.49,,,1
09/23/2005 06:07:40,6.49,,,1
09/23/2005 07:07:40,6.49,,,1
09/23/2005 08:07:40,6.21,,,1
09/23/2005 09:07:40,6.49,,,1
09/23/2005 10:07:40,6.49,,,1
09/23/2005 11:07:40,6.78,,,1
09/23/2005 12:07:40,6.78,,,1
09/23/2005 13:07:40,6.78,,,1
09/23/2005 14:07:40,6.78,,,1
09/23/2005 15:07:40,6.78,,,1
09/23/2005 16:07:40,6.78,,,1
09/23/2005 17:07:40,6.78,,,1
09/23/2005 18:07:40,6.78,,,1
09/23/2005 19:07:40,6.78,,,1
09/23/2005 20:07:40,6.78,,,1
09/23/2005 21:07:40,6.78,,,1
09/23/2005 22:07:40,6.78,,,1
09/23/2005 23:07:40,6.49,,,1
09/24/2005 00:07:40,6.49,,,1
09/24/2005 01:07:40,6.49,,,1
09/24/2005 02:07:40,6.49,,,1
09/24/2005 03:07:40,6.21,,,1
09/24/2005 04:07:40,6.21,,,1
09/24/2005 05:07:40,6.21,,,1
09/24/2005 06:07:40,6.21,,,1
09/24/2005 07:07:40,6.21,,,1
09/24/2005 08:07:40,6.21,,,1
09/24/2005 09:07:40,6.21,,,1
09/24/2005 10:07:40,6.49,,,1
09/24/2005 11:07:40,6.49,,,1
09/24/2005 12:07:40,6.49,,,1
09/24/2005 13:07:40,6.49,,,1
09/24/2005 14:07:40,6.49,,,1
09/24/2005 15:07:40,6.49,,,1
09/24/2005 16:07:40,6.49,,,1
09/24/2005 17:07:40,6.49,,,1
09/24/2005 18:07:40,6.49,,,1
09/24/2005 19:07:40,6.49,,,1
09/24/2005 20:07:40,6.49,,,1
09/24/2005 21:07:40,6.49,,,1
09/24/2005 22:07:40,6.49,,,1
09/24/2005 23:07:40,6.49,,,1
09/25/2005 00:07:40,6.49,,,1
09/25/2005 01:07:40,6.49,,,1
09/25/2005 02:07:40,6.49,,,1
09/25/2005 03:07:40,6.21,,,1
09/25/2005 04:07:40,6.21,,,1
09/25/2005 05:07:40,6.21,,,1
09/25/2005 06:07:40,6.21,,,1
09/25/2005 07:07:40,6.21,,,1
09/25/2005 08:07:40,6.21,,,1
09/25/2005 09:07:40,6.21,,,1
09/25/2005 10:07:40,6.49,,,1
09/25/2005 11:07:40,6.49,,,1
09/25/2005 12:07:40,6.49,,,1
09/25/2005 13:07:40,6.49,,,1
09/25/2005 14:07:40,6.49,,,1
09/25/2005 15:07:40,6.49,,,1
09/25/2005 16:07:40,6.49,,,1
09/25/2005 17:07:40,6.49,,,1
09/25/2005 18:07:40,6.49,,,1
09/25/2005 19:07:40,6.49,,,1
09/25/2005 20:07:40,6.49,,,1
09/25/2005 21:07:40,6.49,,,1
09/25/2005 22:07:40,6.49,,,1
09/25/2005 23:07:40,6.49,,,1
09/26/2005 00:07:40,6.49,,,1
09/26/2005 01:07:40,6.49,,,1
09/26/2005 02:07:40,6.49,,,1
09/26/2005 03:07:40,6.49,,,1
09/26/2005 04:07:40,6.49,,,1
09/26/2005 05:07:40,6.49,,,1
09/26/2005 06:07:40,6.49,,,1
09/26/2005 07:07:40,6.49,,,1
09/26/2005 08:07:40,6.21,,,1
09/26/2005 09:07:40,6.21,,,1
09/26/2005 10:07:40,6.78,,,1
09/26/2005 11:07:40,6.78,,,1
09/26/2005 12:07:40,6.78,,,1
09/26/2005 13:07:40,6.78,,,1
09/26/2005 14:07:40,6.78,,,1
09/26/2005 15:07:40,6.78,,,1
09/26/2005 16:07:40,6.78,,,1
09/26/2005 17:07:40,6.78,,,1
09/26/2005 18:07:40,6.78,,,1
09/26/2005 19:07:40,6.78,,,1
09/26/2005 20:07:40,6.78,,,1
09/26/2005 21:07:40,6.78,,,1
09/26/2005 22:07:40,6.78,,,1
09/26/2005 23:07:40,6.78,,,1
09/27/2005 00:07:40,6.78,,,1
09/27/2005 01:07:40,6.78,,,1
09/27/2005 02:07:40,6.78,,,1
09/27/2005 03:07:40,6.78,,,1
09/27/2005 04:07:40,6.78,,,1
09/27/2005 05:07:40,6.78,,,1
09/27/2005 06:07:40,6.49,,,1
09/27/2005 07:07:40,6.49,,,1
09/27/2005 08:07:40,6.49,,,1
09/27/2005 09:07:40,6.49,,,1
09/27/2005 10:07:40,6.78,,,1
09/27/2005 11:07:40,6.78,,,1
09/27/2005 12:07:40,6.78,,,1
09/27/2005 13:07:40,6.78,,,1
09/27/2005 14:07:40,6.78,,,1
09/27/2005 15:07:40,6.78,,,1
09/27/2005 16:07:40,6.78,,,1
09/27/2005 17:07:40,6.78,,,1
09/27/2005 18:07:40,6.78,,,1
09/27/2005 19:07:40,6.78,,,1
09/27/2005 20:07:40,6.78,,,1
09/27/2005 21:07:40,6.78,,,1
09/27/2005 22:07:40,6.78,,,1
09/27/2005 23:07:40,6.78,,,1
09/28/2005 00:07:40,6.78,,,1
09/28/2005 01:07:40,6.78,,,1
09/28/2005 02:07:40,6.78,,,1
09/28/2005 03:07:40,6.78,,,1
09/28/2005 04:07:40,6.49,,,1
09/28/2005 05:07:40,6.49,,,1
09/28/2005 06:07:40,6.49,,,1
09/28/2005 07:07:40,6.49,,,1
09/28/2005 08:07:40,6.49,,,1
09/28/2005 09:07:40,6.49,,,1
09/28/2005 10:07:40,6.78,,,1
09/28/2005 11:07:40,6.78,,,1
09/28/2005 12:07:40,6.78,,,1
09/28/2005 13:07:40,6.78,,,1
09/28/2005 14:07:40,6.78,,,1
09/28/2005 15:07:40,6.78,,,1
09/28/2005 16:07:40,6.78,,,1
09/28/2005 17:07:40,6.78,,,1
09/28/2005 18:07:40,6.78,,,1
09/28/2005 19:07:40,6.78,,,1
09/28/2005 20:07:40,6.78,,,1
09/28/2005 21:07:40,6.78,,,1
09/28/2005 22:07:40,6.78,,,1
09/28/2005 23:07:40,6.78,,,1
09/29/2005 00:07:40,6.78,,,1
09/29/2005 01:07:40,6.78,,,1
09/29/2005 02:07:40,6.78,,,1
09/29/2005 03:07:40,6.78,,,1
09/29/2005 04:07:40,6.78,,,1
09/29/2005 05:07:40,6.78,,,1
09/29/2005 06:07:40,6.78,,,1
09/29/2005 07:07:40,7.36,,,1
09/29/2005 08:07:40,7.36,,,1
09/29/2005 09:07:40,7.36,,,1
09/29/2005 10:07:40,7.65,,,1
09/29/2005 11:07:40,7.65,,,1
09/29/2005 12:07:40,7.65,,,1
09/29/2005 13:07:40,7.65,,,1
09/29/2005 14:07:40,7.65,,,1
09/29/2005 15:07:40,7.65,,,1
09/29/2005 16:07:40,7.65,,,1
09/29/2005 17:07:40,7.65,,,1
09/29/2005 18:07:40,7.94,,,1
09/29/2005 19:07:40,7.94,,,1
09/29/2005 20:07:40,7.94,,,1
09/29/2005 21:07:40,7.94,,,1
09/29/2005 22:07:40,7.94,,,1
09/29/2005 23:07:40,7.94,,,1
09/30/2005 00:07:40,7.94,,,1
09/30/2005 01:07:40,7.94,,,1
09/30/2005 02:07:40,7.94,,,1
09/30/2005 03:07:40,7.94,,,1
09/30/2005 04:07:40,7.94,,,1
09/30/2005 05:07:40,7.94,,,1
09/30/2005 06:07:40,7.94,,,1
09/30/2005 07:07:40,7.65,,,1
09/30/2005 08:07:40,7.94,,,1
09/30/2005 09:07:40,7.94,,,1
09/30/2005 10:07:40,7.94,,,1
09/30/2005 11:07:40,7.94,,,1
09/30/2005 12:07:40,7.94,,,1
09/30/2005 13:07:40,7.94,,,1
09/30/2005 14:07:40,7.94,,,1
09/30/2005 15:07:40,7.94,,,1
09/30/2005 16:07:40,7.94,,,1
09/30/2005 17:07:40,7.94,,,1
09/30/2005 18:07:40,7.94,,,1
09/30/2005 19:07:40,7.94,,,1
09/30/2005 20:07:40,7.65,,,1
09/30/2005 21:07:40,7.65,,,1
09/30/2005 22:07:40,7.65,,,1
09/30/2005 23:07:40,7.36,,,1
10/01/2005 00:07:40,7.36,,,1
10/01/2005 01:07:40,7.36,,,1
10/01/2005 02:07:40,7.36,,,1
10/01/2005 03:07:40,7.36,,,1
10/01/2005 04:07:40,7.07,,,1
10/01/2005 05:07:40,7.07,,,1
10/01/2005 06:07:40,7.07,,,1
10/01/2005 07:07:40,7.07,,,1
10/01/2005 08:07:40,7.07,,,1
10/01/2005 09:07:40,7.07,,,1
10/01/2005 10:07:40,7.07,,,1
10/01/2005 11:07:40,7.07,,,1
10/01/2005 12:07:40,7.07,,,1
10/01/2005 13:07:40,7.07,,,1
10/01/2005 14:07:40,7.07,,,1
10/01/2005 15:07:40,7.07,,,1
10/01/2005 16:07:40,7.07,,,1
10/01/2005 17:07:40,7.07,,,1
10/01/2005 18:07:40,7.07,,,1
10/01/2005 19:07:40,7.07,,,1
10/01/2005 20:07:40,7.07,,,1
10/01/2005 21:07:40,6.78,,,1
10/01/2005 22:07:40,6.78,,,1
10/01/2005 23:07:40,6.78,,,1
10/02/2005 00:07:40,6.78,,,1
10/02/2005 01:07:40,6.49,,,1
10/02/2005 02:07:40,6.49,,,1
10/02/2005 03:07:40,6.49,,,1
10/02/2005 04:07:40,6.49,,,1
10/02/2005 05:07:40,6.21,,,1
10/02/2005 06:07:40,6.21,,,1
10/02/2005 07:07:40,6.21,,,1
10/02/2005 08:07:40,6.21,,,1
10/02/2005 09:07:40,6.21,,,1
10/02/2005 10:07:40,5.92,,,1
10/02/2005 11:07:40,5.92,,,1
10/02/2005 12:07:40,5.92,,,1
10/02/2005 13:07:40,5.92,,,1
10/02/2005 14:07:40,5.92,,,1
10/02/2005 15:07:40,5.92,,,1
10/02/2005 16:07:40,5.92,,,1
10/02/2005 17:07:40,5.63,,,1
10/02/2005 18:07:40,5.63,,,1
10/02/2005 19:07:40,5.63,,,1
10/02/2005 20:07:40,5.34,,,1
10/02/2005 21:07:40,5.34,,,1
10/02/2005 22:07:40,5.34,,,1
10/02/2005 23:07:40,5.34,,,1
10/03/2005 00:07:40,5.34,,,1
10/03/2005 01:07:40,5.05,,,1
10/03/2005 02:07:40,5.05,,,1
10/03/2005 03:07:40,4.77,,,1
10/03/2005 04:07:40,5.05,,,1
10/03/2005 05:07:40,4.77,,,1
10/03/2005 06:07:40,4.77,,,1
10/03/2005 07:07:40,4.77,,,1
10/03/2005 08:07:40,4.77,,,1
10/03/2005 09:07:40,4.77,,,1
10/03/2005 10:07:40,4.77,,,1
10/03/2005 11:07:40,4.77,,,1
10/03/2005 12:07:40,5.05,,,1
10/03/2005 13:07:40,4.77,,,1
10/03/2005 14:07:40,4.77,,,1
10/03/2005 15:07:40,5.05,,,1
10/03/2005 16:07:40,4.77,,,1
10/03/2005 17:07:40,5.05,,,1
10/03/2005 18:07:40,4.77,,,1
10/03/2005 19:07:40,4.77,,,1
10/03/2005 20:07:40,4.77,,,1
10/03/2005 21:07:40,4.77,,,1
10/03/2005 22:07:40,4.77,,,1
10/03/2005 23:07:40,4.77,,,1
10/04/2005 00:07:40,4.77,,,1
10/04/2005 01:07:40,4.48,,,1
10/04/2005 02:07:40,4.48,,,1
10/04/2005 03:07:40,4.48,,,1
10/04/2005 04:07:40,4.48,,,1
10/04/2005 05:07:40,4.18,,,1
10/04/2005 06:07:40,4.18,,,1
10/04/2005 07:07:40,4.18,,,1
10/04/2005 08:07:40,4.18,,,1
10/04/2005 09:07:40,4.18,,,1
10/04/2005 10:07:40,4.48,,,1
10/04/2005 11:07:40,4.48,,,1
10/04/2005 12:07:40,4.48,,,1
10/04/2005 13:07:40,4.48,,,1
10/04/2005 14:07:40,4.48,,,1
10/04/2005 15:07:40,4.48,,,1
10/04/2005 16:07:40,4.48,,,1
10/04/2005 17:07:40,4.48,,,1
10/04/2005 18:07:40,4.48,,,1
10/04/2005 19:07:40,4.48,,,1
10/04/2005 20:07:40,4.48,,,1
10/04/2005 21:07:40,4.48,,,1
10/04/2005 22:07:40,4.48,,,1
10/04/2005 23:07:40,4.18,,,1
10/05/2005 00:07:40,4.18,,,1
10/05/2005 01:07:40,4.18,,,1
10/05/2005 02:07:40,4.18,,,1
10/05/2005 03:07:40,4.18,,,1
10/05/2005 04:07:40,4.18,,,1
10/05/2005 05:07:40,3.89,,,1
10/05/2005 06:07:40,3.89,,,1
10/05/2005 07:07:40,3.89,,,1
10/05/2005 08:07:40,3.89,,,1
10/05/2005 09:07:40,3.89,,,1
10/05/2005 10:07:40,3.89,,,1
10/05/2005 11:07:40,3.89,,,1
10/05/2005 12:07:40,3.89,,,1
10/05/2005 13:07:40,4.18,,,1
10/05/2005 14:07:40,3.89,,,1
10/05/2005 15:07:40,4.18,,,1
10/05/2005 16:07:40,4.18,,,1
10/05/2005 17:07:40,4.18,,,1
10/05/2005 18:07:40,4.18,,,1
10/05/2005 19:07:40,4.18,,,1
10/05/2005 20:07:40,4.18,,,1
10/05/2005 21:07:40,4.18,,,1
10/05/2005 22:07:40,4.18,,,1
10/05/2005 23:07:40,4.18,,,1
10/06/2005 00:07:40,4.18,,,1
10/06/2005 01:07:40,4.18,,,1
10/06/2005 02:07:40,4.18,,,1
10/06/2005 03:07:40,4.18,,,1
10/06/2005 04:07:40,4.18,,,1
10/06/2005 05:07:40,4.18,,,1
10/06/2005 06:07:40,4.18,,,1
10/06/2005 07:07:40,4.18,,,1
10/06/2005 08:07:40,4.18,,,1
10/06/2005 09:07:40,4.18,,,1
10/06/2005 10:07:40,4.18,,,1
10/06/2005 11:07:40,4.18,,,1
10/06/2005 12:07:40,4.18,,,1
10/06/2005 13:07:40,4.18,,,1
10/06/2005 14:07:40,4.48,,,1
10/06/2005 15:07:40,4.48,,,1
10/06/2005 16:07:40,4.48,,,1
10/06/2005 17:07:40,4.48,,,1
10/06/2005 18:07:40,4.48,,,1
10/06/2005 19:07:40,4.48,,,1
10/06/2005 20:07:40,4.48,,,1
10/06/2005 21:07:40,4.48,,,1
10/06/2005 22:07:40,4.48,,,1
10/06/2005 23:07:40,4.48,,,1
10/07/2005 00:07:40,4.48,,,1
10/07/2005 01:07:40,4.48,,,1
10/07/2005 02:07:40,4.18,,,1
10/07/2005 03:07:40,4.18,,,1
10/07/2005 04:07:40,4.18,,,1
10/07/2005 05:07:40,4.18,,,1
10/07/2005 06:07:40,4.18,,,1
10/07/2005 07:07:40,4.18,,,1
10/07/2005 08:07:40,3.89,,,1
10/07/2005 09:07:40,4.18,,,1
10/07/2005 10:07:40,4.18,,,1
10/07/2005 11:07:40,4.18,,,1
10/07/2005 12:07:40,4.18,,,1
10/07/2005 13:07:40,4.18,,,1
10/07/2005 14:07:40,4.18,,,1
10/07/2005 15:07:40,4.18,,,1
10/07/2005 16:07:40,4.18,,,1
10/07/2005 17:07:40,4.18,,,1
10/07/2005 18:07:40,4.18,,,1
10/07/2005 19:07:40,4.18,,,1
10/07/2005 20:07:40,4.18,,,1
10/07/2005 21:07:40,4.18,,,1
10/07/2005 22:07:40,4.18,,,1
10/07/2005 23:07:40,4.18,,,1
10/08/2005 00:07:40,4.18,,,1
10/08/2005 01:07:40,4.18,,,1
10/08/2005 02:07:40,4.18,,,1
10/08/2005 03:07:40,3.89,,,1
10/08/2005 04:07:40,3.89,,,1
10/08/2005 05:07:40,3.89,,,1
10/08/2005 06:07:40,3.89,,,1
10/08/2005 07:07:40,3.89,,,1
10/08/2005 08:07:40,3.89,,,1
10/08/2005 09:07:40,3.89,,,1
10/08/2005 10:07:40,3.89,,,1
10/08/2005 11:07:40,3.89,,,1
10/08/2005 12:07:40,4.18,,,1
10/08/2005 13:07:40,3.89,,,1
10/08/2005 14:07:40,3.89,,,1
10/08/2005 15:07:40,4.18,,,1
10/08/2005 16:07:40,4.18,,,1
10/08/2005 17:07:40,4.18,,,1
10/08/2005 18:07:40,4.18,,,1
10/08/2005 19:07:40,4.18,,,1
10/08/2005 20:07:40,3.89,,,1
10/08/2005 21:07:40,3.89,,,1
10/08/2005 22:07:40,3.89,,,1
10/08/2005 23:07:40,3.89,,,1
10/09/2005 00:07:40,3.89,,,1
10/09/2005 01:07:40,3.89,,,1
10/09/2005 02:07:40,3.89,,,1
10/09/2005 03:07:40,3.89,,,1
10/09/2005 04:07:40,3.89,,,1
10/09/2005 05:07:40,3.89,,,1
10/09/2005 06:07:40,3.89,,,1
10/09/2005 07:07:40,3.6,,,1
10/09/2005 08:07:40,3.6,,,1
10/09/2005 09:07:40,3.6,,,1
10/09/2005 10:07:40,3.89,,,1
10/09/2005 11:07:40,3.89,,,1
10/09/2005 12:07:40,3.89,,,1
10/09/2005 13:07:40,4.18,,,1
10/09/2005 14:07:40,4.18,,,1
10/09/2005 15:07:40,4.18,,,1
10/09/2005 16:07:40,4.18,,,1
10/09/2005 17:07:40,4.18,,,1
10/09/2005 18:07:40,4.18,,,1
10/09/2005 19:07:40,4.18,,,1
10/09/2005 20:07:40,4.18,,,1
10/09/2005 21:07:40,4.18,,,1
10/09/2005 22:07:40,4.18,,,1
10/09/2005 23:07:40,4.18,,,1
10/10/2005 00:07:40,4.18,,,1
10/10/2005 01:07:40,4.18,,,1
10/10/2005 02:07:40,4.18,,,1
10/10/2005 03:07:40,4.18,,,1
10/10/2005 04:07:40,4.18,,,1
10/10/2005 05:07:40,4.18,,,1
10/10/2005 06:07:40,4.18,,,1
10/10/2005 07:07:40,4.18,,,1
10/10/2005 08:07:40,4.18,,,1
10/10/2005 09:07:40,4.18,,,1
10/10/2005 10:07:40,4.18,,,1
10/10/2005 11:07:40,4.18,,,1
10/10/2005 12:07:40,4.18,,,1
10/10/2005 13:07:40,4.18,,,1
10/10/2005 14:07:40,4.18,,,1
10/10/2005 15:07:40,4.18,,,1
10/10/2005 16:07:40,4.48,,,1
10/10/2005 17:07:40,4.48,,,1
10/10/2005 18:07:40,4.48,,,1
10/10/2005 19:07:40,4.18,,,1
10/10/2005 20:07:40,4.18,,,1
10/10/2005 21:07:40,4.18,,,1
10/10/2005 22:07:40,4.18,,,1
10/10/2005 23:07:40,4.18,,,1
10/11/2005 00:07:40,4.18,,,1
10/11/2005 01:07:40,4.18,,,1
10/11/2005 02:07:40,4.18,,,1
10/11/2005 03:07:40,4.18,,,1
10/11/2005 04:07:40,4.18,,,1
10/11/2005 05:07:40,4.18,,,1
10/11/2005 06:07:40,4.18,,,1
10/11/2005 07:07:40,3.89,,,1
10/11/2005 08:07:40,3.89,,,1
10/11/2005 09:07:40,3.89,,,1
10/11/2005 10:07:40,4.18,,,1
10/11/2005 11:07:40,4.18,,,1
10/11/2005 12:07:40,4.18,,,1
10/11/2005 13:07:40,4.18,,,1
10/11/2005 14:07:40,4.18,,,1
10/11/2005 15:07:40,4.18,,,1
10/11/2005 16:07:40,4.48,,,1
10/11/2005 17:07:40,4.18,,,1
10/11/2005 18:07:40,4.18,,,1
10/11/2005 19:07:40,4.18,,,1
10/11/2005 20:07:40,4.48,,,1
10/11/2005 21:07:40,4.48,,,1
10/11/2005 22:07:40,4.18,,,1
10/11/2005 23:07:40,4.18,,,1
10/12/2005 00:07:40,4.18,,,1
10/12/2005 01:07:40,4.18,,,1
10/12/2005 02:07:40,4.18,,,1
10/12/2005 03:07:40,4.18,,,1
10/12/2005 04:07:40,4.18,,,1
10/12/2005 05:07:40,4.18,,,1
10/12/2005 06:07:40,4.18,,,1
10/12/2005 07:07:40,3.89,,,1
10/12/2005 08:07:40,4.18,,,1
10/12/2005 09:07:40,3.89,,,1
10/12/2005 10:07:40,4.18,,,1
10/12/2005 11:07:40,4.18,,,1
10/12/2005 12:07:40,4.18,,,1
10/12/2005 13:07:40,4.18,,,1
10/12/2005 14:07:40,4.18,,,1
10/12/2005 15:07:40,4.18,,,1
10/12/2005 16:07:40,4.18,,,1
10/12/2005 17:07:40,4.18,,,1
10/12/2005 18:07:40,4.18,,,1
10/12/2005 19:07:40,4.18,,,1
10/12/2005 20:07:40,4.18,,,1
10/12/2005 21:07:40,4.18,,,1
10/12/2005 22:07:40,3.89,,,1
10/12/2005 23:07:40,4.18,,,1
10/13/2005 00:07:40,4.18,,,1
10/13/2005 01:07:40,4.18,,,1
10/13/2005 02:07:40,3.89,,,1
10/13/2005 03:07:40,3.89,,,1
10/13/2005 04:07:40,3.89,,,1
10/13/2005 05:07:40,3.89,,,1
10/13/2005 06:07:40,3.89,,,1
10/13/2005 07:07:40,3.89,,,1
10/13/2005 08:07:40,3.89,,,1
10/13/2005 09:07:40,3.89,,,1
10/13/2005 10:07:40,3.89,,,1
10/13/2005 11:07:40,3.89,,,1
10/13/2005 12:07:40,4.18,,,1
10/13/2005 13:07:40,4.18,,,1
10/13/2005 14:07:40,4.18,,,1
10/13/2005 15:07:40,4.18,,,1
10/13/2005 16:07:40,4.18,,,1
10/13/2005 17:07:40,4.18,,,1
10/13/2005 18:07:40,4.18,,,1
10/13/2005 19:07:40,4.18,,,1
10/13/2005 20:07:40,4.18,,,1
10/13/2005 21:07:40,4.18,,,1
10/13/2005 22:07:40,4.18,,,1
10/13/2005 23:07:40,4.18,,,1
10/14/2005 00:07:40,4.18,,,1
10/14/2005 01:07:40,4.18,,,1
10/14/2005 02:07:40,4.18,,,1
10/14/2005 03:07:40,3.89,,,1
10/14/2005 04:07:40,3.89,,,1
10/14/2005 05:07:40,3.89,,,1
10/14/2005 06:07:40,3.89,,,1
10/14/2005 07:07:40,3.89,,,1
10/14/2005 08:07:40,4.18,,,1
10/14/2005 09:07:40,4.18,,,1
10/14/2005 10:07:40,4.18,,,1
10/14/2005 11:07:40,4.18,,,1
10/14/2005 12:07:40,4.48,,,1
10/14/2005 13:07:40,4.48,,,1
10/14/2005 14:07:40,4.48,,,1
10/14/2005 15:07:40,4.48,,,1
10/14/2005 16:07:40,4.48,,,1
10/14/2005 17:07:40,4.48,,,1
10/14/2005 18:07:40,4.77,,,1
10/14/2005 19:07:40,4.77,,,1
10/14/2005 20:07:40,4.77,,,1
10/14/2005 21:07:40,4.48,,,1
10/14/2005 22:07:40,4.48,,,1
10/14/2005 23:07:40,4.48,,,1
10/15/2005 00:07:40,4.48,,,1
10/15/2005 01:07:40,4.48,,,1
10/15/2005 02:07:40,4.48,,,1
10/15/2005 03:07:40,4.48,,,1
10/15/2005 04:07:40,4.48,,,1
10/15/2005 05:07:40,4.48,,,1
10/15/2005 06:07:40,4.18,,,1
10/15/2005 07:07:40,4.18,,,1
10/15/2005 08:07:40,4.18,,,1
10/15/2005 09:07:40,4.18,,,1
10/15/2005 10:07:40,4.48,,,1
10/15/2005 11:07:40,4.48,,,1
10/15/2005 12:07:40,4.48,,,1
10/15/2005 13:07:40,4.48,,,1
10/15/2005 14:07:40,4.48,,,1
10/15/2005 15:07:40,4.48,,,1
10/15/2005 16:07:40,4.48,,,1
10/15/2005 17:07:40,4.48,,,1
10/15/2005 18:07:40,4.48,,,1
10/15/2005 19:07:40,4.48,,,1
10/15/2005 20:07:40,4.48,,,1
10/15/2005 21:07:40,4.48,,,1
10/15/2005 22:07:40,4.48,,,1
10/15/2005 23:07:40,4.48,,,1
10/16/2005 00:07:40,4.48,,,1
10/16/2005 01:07:40,4.48,,,1
10/16/2005 02:07:40,4.18,,,1
10/16/2005 03:07:40,4.48,,,1
10/16/2005 04:07:40,4.18,,,1
10/16/2005 05:07:40,4.48,,,1
10/16/2005 06:07:40,4.18,,,1
10/16/2005 07:07:40,4.18,,,1
10/16/2005 08:07:40,4.18,,,1
