,Water Temp.Bottom@OLYM_CZY,Water Temp.Bottom@OLYM_CZY,Water Temp.Bottom@OLYM_CZY,Water Temp.Bottom@OLYM_CZY
09/14/2010 19:10:56,9.386,,,1
09/14/2010 20:10:57,9.386,,,1
09/14/2010 21:10:58,9.386,,,1
09/14/2010 22:10:59,9.386,,,1
09/14/2010 23:11:00,9.386,,,1
09/15/2010 00:11:01,9.386,,,1
09/15/2010 01:11:02,9.386,,,1
09/15/2010 02:11:03,9.386,,,1
09/15/2010 03:11:04,9.361,,,1
09/15/2010 04:11:05,9.361,,,1
09/15/2010 05:11:06,9.386,,,1
09/15/2010 06:11:07,9.386,,,1
09/15/2010 07:11:08,9.361,,,1
09/15/2010 08:11:09,9.386,,,1
09/15/2010 09:11:10,9.41,,,1
09/15/2010 10:11:11,9.41,,,1
09/15/2010 11:11:12,9.435,,,1
09/15/2010 12:11:13,9.41,,,1
09/15/2010 13:11:14,9.41,,,1
09/15/2010 14:11:15,9.41,,,1
09/15/2010 15:11:16,9.435,,,1
09/15/2010 16:11:17,9.435,,,1
09/15/2010 17:11:18,9.41,,,1
09/15/2010 18:11:19,9.41,,,1
09/15/2010 19:11:20,9.46,,,1
09/15/2010 20:11:21,9.386,,,1
09/15/2010 21:11:22,9.41,,,1
09/15/2010 22:11:23,9.386,,,1
09/15/2010 23:11:24,9.41,,,1
09/16/2010 00:11:25,9.361,,,1
09/16/2010 01:11:26,9.386,,,1
09/16/2010 02:11:27,9.386,,,1
09/16/2010 03:11:28,9.386,,,1
09/16/2010 04:11:29,9.361,,,1
09/16/2010 05:11:30,9.361,,,1
09/16/2010 06:11:31,9.336,,,1
09/16/2010 07:11:32,9.361,,,1
09/16/2010 08:11:33,9.361,,,1
09/16/2010 09:11:34,9.336,,,1
09/16/2010 10:11:35,9.312,,,1
09/16/2010 11:11:36,9.386,,,1
09/16/2010 12:11:37,9.336,,,1
09/16/2010 13:11:38,9.41,,,1
09/16/2010 14:11:39,9.312,,,1
09/16/2010 15:11:40,9.336,,,1
09/16/2010 16:11:41,9.386,,,1
09/16/2010 17:11:42,9.336,,,1
09/16/2010 18:11:43,9.336,,,1
09/16/2010 19:11:44,9.336,,,1
09/16/2010 20:11:45,9.361,,,1
09/16/2010 21:11:46,9.336,,,1
09/16/2010 22:11:47,9.336,,,1
09/16/2010 23:11:48,9.312,,,1
09/17/2010 00:11:49,9.213,,,1
09/17/2010 01:11:50,9.188,,,1
09/17/2010 02:11:51,9.188,,,1
09/17/2010 03:11:52,9.114,,,1
09/17/2010 04:11:53,9.089,,,1
09/17/2010 05:11:54,9.064,,,1
09/17/2010 06:11:55,9.04,,,1
09/17/2010 07:11:56,9.064,,,1
09/17/2010 08:11:57,9.064,,,1
09/17/2010 09:11:58,9.015,,,1
09/17/2010 10:11:59,9.114,,,1
09/17/2010 11:12:00,9.064,,,1
09/17/2010 12:12:01,9.213,,,1
09/17/2010 13:12:02,9.139,,,1
09/17/2010 14:12:03,9.114,,,1
09/17/2010 15:12:04,9.114,,,1
09/17/2010 16:12:05,9.163,,,1
09/17/2010 17:12:06,9.139,,,1
09/17/2010 18:12:07,9.114,,,1
09/17/2010 19:12:08,9.139,,,1
09/17/2010 20:12:09,9.114,,,1
09/17/2010 21:12:10,9.163,,,1
09/17/2010 22:12:11,9.114,,,1
09/17/2010 23:12:12,9.114,,,1
09/18/2010 00:12:13,9.114,,,1
09/18/2010 01:12:14,9.089,,,1
09/18/2010 02:12:15,9.089,,,1
09/18/2010 03:12:16,8.941,,,1
09/18/2010 04:12:17,8.965,,,1
09/18/2010 05:12:18,8.941,,,1
09/18/2010 06:12:19,8.941,,,1
09/18/2010 07:12:20,8.866,,,1
09/18/2010 08:12:21,8.866,,,1
09/18/2010 09:12:22,8.941,,,1
09/18/2010 10:12:23,8.916,,,1
09/18/2010 11:12:24,8.965,,,1
09/18/2010 12:12:25,9.04,,,1
09/18/2010 13:12:26,9.114,,,1
09/18/2010 14:12:27,9.015,,,1
09/18/2010 15:12:28,9.015,,,1
09/18/2010 16:12:29,9.089,,,1
09/18/2010 17:12:30,9.089,,,1
09/18/2010 18:12:31,9.015,,,1
09/18/2010 19:12:32,9.064,,,1
09/18/2010 20:12:33,9.139,,,1
09/18/2010 21:12:34,9.015,,,1
09/18/2010 22:12:35,9.04,,,1
09/18/2010 23:12:36,9.089,,,1
09/19/2010 00:12:37,8.817,,,1
09/19/2010 01:12:38,8.99,,,1
09/19/2010 02:12:39,8.965,,,1
09/19/2010 03:12:40,8.866,,,1
09/19/2010 04:12:41,8.792,,,1
09/19/2010 05:12:42,8.792,,,1
09/19/2010 06:12:43,8.693,,,1
09/19/2010 07:12:44,8.767,,,1
09/19/2010 08:12:45,8.618,,,1
09/19/2010 09:12:46,8.717,,,1
09/19/2010 10:12:47,8.618,,,1
09/19/2010 11:12:48,8.717,,,1
09/19/2010 12:12:49,8.668,,,1
09/19/2010 13:12:50,8.618,,,1
09/19/2010 14:12:51,8.668,,,1
09/19/2010 15:12:52,8.643,,,1
09/19/2010 16:12:53,8.668,,,1
09/19/2010 17:12:54,8.618,,,1
09/19/2010 18:12:55,8.618,,,1
09/19/2010 19:12:56,8.618,,,1
09/19/2010 20:12:57,8.643,,,1
09/19/2010 21:12:58,8.618,,,1
09/19/2010 22:12:59,8.593,,,1
09/19/2010 23:13:00,8.593,,,1
09/20/2010 00:13:01,8.568,,,1
09/20/2010 01:13:02,8.543,,,1
09/20/2010 02:13:03,8.519,,,1
09/20/2010 03:13:04,8.519,,,1
09/20/2010 04:13:05,8.494,,,1
09/20/2010 05:13:06,8.419,,,1
09/20/2010 06:13:07,8.469,,,1
09/20/2010 07:13:08,8.494,,,1
09/20/2010 08:13:09,8.494,,,1
09/20/2010 09:13:10,8.519,,,1
09/20/2010 10:13:11,8.469,,,1
09/20/2010 11:13:12,8.494,,,1
09/20/2010 12:13:13,8.469,,,1
09/20/2010 13:13:14,8.444,,,1
09/20/2010 14:13:15,8.494,,,1
09/20/2010 15:13:16,8.494,,,1
09/20/2010 16:13:17,8.469,,,1
09/20/2010 17:13:18,8.394,,,1
09/20/2010 18:13:19,8.419,,,1
09/20/2010 19:13:20,8.245,,,1
09/20/2010 20:13:21,8.344,,,1
09/20/2010 21:13:22,8.195,,,1
09/20/2010 22:13:23,8.22,,,1
09/20/2010 23:13:24,8.195,,,1
09/21/2010 00:13:25,8.195,,,1
09/21/2010 01:13:26,8.095,,,1
09/21/2010 02:13:27,8.095,,,1
09/21/2010 03:13:28,8.02,,,1
09/21/2010 04:13:29,7.995,,,1
09/21/2010 05:13:30,7.945,,,1
09/21/2010 06:13:31,7.945,,,1
09/21/2010 07:13:32,7.945,,,1
09/21/2010 08:13:33,7.895,,,1
09/21/2010 09:13:34,7.87,,,1
09/21/2010 10:13:35,7.92,,,1
09/21/2010 11:13:36,7.87,,,1
09/21/2010 12:13:37,7.87,,,1
09/21/2010 13:13:38,7.895,,,1
09/21/2010 14:13:39,7.92,,,1
09/21/2010 15:13:40,7.945,,,1
09/21/2010 16:13:41,7.945,,,1
09/21/2010 17:13:42,7.945,,,1
09/21/2010 18:13:43,7.92,,,1
09/21/2010 19:13:44,7.895,,,1
09/21/2010 20:13:45,7.895,,,1
09/21/2010 21:13:46,7.92,,,1
09/21/2010 22:13:47,7.92,,,1
09/21/2010 23:13:48,7.895,,,1
09/22/2010 00:13:49,7.92,,,1
09/22/2010 01:13:50,7.895,,,1
09/22/2010 02:13:51,7.87,,,1
09/22/2010 03:13:52,7.82,,,1
09/22/2010 04:13:53,7.82,,,1
09/22/2010 05:13:54,7.795,,,1
09/22/2010 06:13:55,7.795,,,1
09/22/2010 07:13:56,7.77,,,1
09/22/2010 08:13:57,7.745,,,1
09/22/2010 09:13:58,7.745,,,1
09/22/2010 10:13:59,7.77,,,1
09/22/2010 11:14:00,7.795,,,1
09/22/2010 12:14:01,7.87,,,1
09/22/2010 13:14:02,7.82,,,1
09/22/2010 14:14:03,7.795,,,1
09/22/2010 15:14:04,7.82,,,1
09/22/2010 16:14:05,7.87,,,1
09/22/2010 17:14:06,7.845,,,1
09/22/2010 18:14:07,7.82,,,1
09/22/2010 19:14:08,7.82,,,1
09/22/2010 20:14:09,7.795,,,1
09/22/2010 21:14:10,7.795,,,1
09/22/2010 22:14:11,7.82,,,1
09/22/2010 23:14:12,7.82,,,1
09/23/2010 00:14:13,7.795,,,1
09/23/2010 01:14:14,7.795,,,1
09/23/2010 02:14:15,7.795,,,1
09/23/2010 03:14:16,7.795,,,1
09/23/2010 04:14:17,7.695,,,1
09/23/2010 05:14:18,7.72,,,1
09/23/2010 06:14:19,7.67,,,1
09/23/2010 07:14:20,7.645,,,1
09/23/2010 08:14:21,7.695,,,1
09/23/2010 09:14:22,7.619,,,1
09/23/2010 10:14:23,7.67,,,1
09/23/2010 11:14:24,7.67,,,1
09/23/2010 12:14:25,7.745,,,1
09/23/2010 13:14:26,7.72,,,1
09/23/2010 14:14:27,7.72,,,1
09/23/2010 15:14:28,7.745,,,1
09/23/2010 16:14:29,7.72,,,1
09/23/2010 17:14:30,7.695,,,1
09/23/2010 18:14:31,7.67,,,1
09/23/2010 19:14:32,7.695,,,1
09/23/2010 20:14:33,7.569,,,1
09/23/2010 21:14:34,7.619,,,1
09/23/2010 22:14:35,7.594,,,1
09/23/2010 23:14:36,7.594,,,1
09/24/2010 00:14:37,7.519,,,1
09/24/2010 01:14:38,7.569,,,1
09/24/2010 02:14:39,7.469,,,1
09/24/2010 03:14:40,7.469,,,1
09/24/2010 04:14:41,7.469,,,1
09/24/2010 05:14:42,7.444,,,1
09/24/2010 06:14:43,7.393,,,1
09/24/2010 07:14:44,7.419,,,1
09/24/2010 08:14:45,7.192,,,1
09/24/2010 09:14:46,7.167,,,1
09/24/2010 10:14:47,7.268,,,1
09/24/2010 11:14:48,7.293,,,1
09/24/2010 12:14:49,7.293,,,1
09/24/2010 13:14:50,7.318,,,1
09/24/2010 14:14:51,7.343,,,1
09/24/2010 15:14:52,7.293,,,1
09/24/2010 16:14:53,7.368,,,1
09/24/2010 17:14:54,7.293,,,1
09/24/2010 18:14:55,7.293,,,1
09/24/2010 19:14:56,7.318,,,1
09/24/2010 20:14:57,7.318,,,1
09/24/2010 21:14:58,7.318,,,1
09/24/2010 22:14:59,7.318,,,1
09/24/2010 23:15:00,7.343,,,1
09/25/2010 00:15:01,7.293,,,1
09/25/2010 01:15:02,7.318,,,1
09/25/2010 02:15:03,7.293,,,1
09/25/2010 03:15:04,7.293,,,1
09/25/2010 04:15:05,7.343,,,1
09/25/2010 05:15:06,7.293,,,1
09/25/2010 06:15:07,7.293,,,1
09/25/2010 07:15:08,7.293,,,1
09/25/2010 08:15:09,7.343,,,1
09/25/2010 09:15:10,7.293,,,1
09/25/2010 10:15:11,7.368,,,1
09/25/2010 11:15:12,7.419,,,1
09/25/2010 12:15:13,7.444,,,1
09/25/2010 13:15:14,7.444,,,1
09/25/2010 14:15:15,7.494,,,1
09/25/2010 15:15:16,7.519,,,1
09/25/2010 16:15:17,7.469,,,1
09/25/2010 17:15:18,7.469,,,1
09/25/2010 18:15:19,7.494,,,1
09/25/2010 19:15:20,7.444,,,1
09/25/2010 20:15:21,7.469,,,1
09/25/2010 21:15:22,7.469,,,1
09/25/2010 22:15:23,7.444,,,1
09/25/2010 23:15:24,7.444,,,1
09/26/2010 00:15:25,7.469,,,1
09/26/2010 01:15:26,7.469,,,1
09/26/2010 02:15:27,7.444,,,1
09/26/2010 03:15:28,7.469,,,1
09/26/2010 04:15:29,7.469,,,1
09/26/2010 05:15:30,7.469,,,1
09/26/2010 06:15:31,7.469,,,1
09/26/2010 07:15:32,7.469,,,1
09/26/2010 08:15:33,7.494,,,1
09/26/2010 09:15:34,7.519,,,1
09/26/2010 10:15:35,7.544,,,1
09/26/2010 11:15:36,7.569,,,1
09/26/2010 12:15:37,7.544,,,1
09/26/2010 13:15:38,7.594,,,1
09/26/2010 14:15:39,7.619,,,1
09/26/2010 15:15:40,7.594,,,1
09/26/2010 16:15:41,7.594,,,1
09/26/2010 17:15:42,7.594,,,1
09/26/2010 18:15:43,7.594,,,1
09/26/2010 19:15:44,7.594,,,1
09/26/2010 20:15:45,7.594,,,1
09/26/2010 21:15:46,7.594,,,1
09/26/2010 22:15:47,7.594,,,1
09/26/2010 23:15:48,7.594,,,1
09/27/2010 00:15:49,7.594,,,1
09/27/2010 01:15:50,7.594,,,1
09/27/2010 02:15:51,7.594,,,1
09/27/2010 03:15:52,7.594,,,1
09/27/2010 04:15:53,7.594,,,1
09/27/2010 05:15:54,7.594,,,1
09/27/2010 06:15:55,7.569,,,1
09/27/2010 07:15:56,7.594,,,1
09/27/2010 08:15:57,7.619,,,1
09/27/2010 09:15:58,7.619,,,1
09/27/2010 10:15:59,7.619,,,1
09/27/2010 11:16:00,7.645,,,1
09/27/2010 12:16:01,7.619,,,1
09/27/2010 13:16:02,7.619,,,1
09/27/2010 14:16:03,7.619,,,1
09/27/2010 15:16:04,7.645,,,1
09/27/2010 16:16:05,7.645,,,1
09/27/2010 17:16:06,7.619,,,1
09/27/2010 18:16:07,7.645,,,1
09/27/2010 19:16:08,7.645,,,1
09/27/2010 20:16:09,7.619,,,1
09/27/2010 21:16:10,7.619,,,1
09/27/2010 22:16:11,7.645,,,1
09/27/2010 23:16:12,7.645,,,1
09/28/2010 00:16:13,7.619,,,1
09/28/2010 01:16:14,7.645,,,1
09/28/2010 02:16:15,7.619,,,1
09/28/2010 03:16:16,7.619,,,1
09/28/2010 04:16:17,7.645,,,1
09/28/2010 05:16:18,7.645,,,1
09/28/2010 06:16:19,7.619,,,1
09/28/2010 07:16:20,7.645,,,1
09/28/2010 08:16:21,7.645,,,1
09/28/2010 09:16:22,7.645,,,1
09/28/2010 10:16:23,7.67,,,1
09/28/2010 11:16:24,7.67,,,1
09/28/2010 12:16:25,7.67,,,1
09/28/2010 13:16:26,7.745,,,1
09/28/2010 14:16:27,7.82,,,1
09/28/2010 15:16:28,7.77,,,1
09/28/2010 16:16:29,7.72,,,1
09/28/2010 17:16:30,7.72,,,1
09/28/2010 18:16:31,7.745,,,1
09/28/2010 19:16:32,7.72,,,1
09/28/2010 20:16:33,7.72,,,1
09/28/2010 21:16:34,7.72,,,1
09/28/2010 22:16:35,7.72,,,1
09/28/2010 23:16:36,7.72,,,1
09/29/2010 00:16:37,7.72,,,1
09/29/2010 01:16:38,7.72,,,1
09/29/2010 02:16:39,7.72,,,1
09/29/2010 03:16:40,7.72,,,1
09/29/2010 04:16:41,7.72,,,1
09/29/2010 05:16:42,7.72,,,1
09/29/2010 06:16:43,7.72,,,1
09/29/2010 07:16:44,7.695,,,1
09/29/2010 08:16:45,7.72,,,1
09/29/2010 09:16:46,7.745,,,1
09/29/2010 10:16:47,7.795,,,1
09/29/2010 11:16:48,7.845,,,1
09/29/2010 12:16:49,7.87,,,1
09/29/2010 13:16:50,7.92,,,1
09/29/2010 14:16:51,7.945,,,1
09/29/2010 15:16:52,7.92,,,1
09/29/2010 16:16:53,7.845,,,1
09/29/2010 17:16:54,7.845,,,1
09/29/2010 18:16:55,7.845,,,1
09/29/2010 19:16:56,7.82,,,1
09/29/2010 20:16:57,7.845,,,1
09/29/2010 21:16:58,7.845,,,1
09/29/2010 22:16:59,7.845,,,1
09/29/2010 23:17:00,7.845,,,1
09/30/2010 00:17:01,7.845,,,1
09/30/2010 01:17:02,7.845,,,1
09/30/2010 02:17:03,7.82,,,1
09/30/2010 03:17:04,7.845,,,1
09/30/2010 04:17:05,7.82,,,1
09/30/2010 05:17:06,7.82,,,1
09/30/2010 06:17:07,7.82,,,1
09/30/2010 07:17:08,7.795,,,1
09/30/2010 08:17:09,7.795,,,1
09/30/2010 09:17:10,7.795,,,1
09/30/2010 10:17:11,7.82,,,1
09/30/2010 11:17:12,7.87,,,1
09/30/2010 12:17:13,7.87,,,1
09/30/2010 13:17:14,7.97,,,1
09/30/2010 14:17:15,7.945,,,1
09/30/2010 15:17:16,7.995,,,1
09/30/2010 16:17:17,7.895,,,1
09/30/2010 17:17:18,7.895,,,1
09/30/2010 18:17:19,7.895,,,1
09/30/2010 19:17:20,7.895,,,1
09/30/2010 20:17:21,7.895,,,1
09/30/2010 21:17:22,7.895,,,1
09/30/2010 22:17:23,7.895,,,1
09/30/2010 23:17:24,7.92,,,1
10/01/2010 00:17:25,7.895,,,1
10/01/2010 01:17:26,7.87,,,1
10/01/2010 02:17:27,7.895,,,1
10/01/2010 03:17:28,7.87,,,1
10/01/2010 04:17:29,7.92,,,1
10/01/2010 05:17:30,7.87,,,1
10/01/2010 06:17:31,7.795,,,1
10/01/2010 07:17:32,7.795,,,1
10/01/2010 08:17:33,7.77,,,1
10/01/2010 09:17:34,7.845,,,1
10/01/2010 10:17:35,7.87,,,1
10/01/2010 11:17:36,7.97,,,1
10/01/2010 12:17:37,7.995,,,1
10/01/2010 13:17:38,8.045,,,1
10/01/2010 14:17:39,8.095,,,1
10/01/2010 15:17:40,8.02,,,1
10/01/2010 16:17:41,7.995,,,1
10/01/2010 17:17:42,8.02,,,1
10/01/2010 18:17:43,7.97,,,1
10/01/2010 19:17:44,7.97,,,1
10/01/2010 20:17:45,7.995,,,1
10/01/2010 21:17:46,7.97,,,1
10/01/2010 22:17:47,7.97,,,1
10/01/2010 23:17:48,8.02,,,1
10/02/2010 00:17:49,7.97,,,1
10/02/2010 01:17:50,7.945,,,1
10/02/2010 02:17:51,7.995,,,1
10/02/2010 03:17:52,7.97,,,1
10/02/2010 04:17:53,7.97,,,1
10/02/2010 05:17:54,7.97,,,1
10/02/2010 06:17:55,7.97,,,1
10/02/2010 07:17:56,7.97,,,1
10/02/2010 08:17:57,7.945,,,1
10/02/2010 09:17:58,7.945,,,1
10/02/2010 10:17:59,7.945,,,1
10/02/2010 11:18:00,7.995,,,1
10/02/2010 12:18:01,8.095,,,1
10/02/2010 13:18:02,8.12,,,1
10/02/2010 14:18:03,8.145,,,1
10/02/2010 15:18:04,8.17,,,1
10/02/2010 16:18:05,8.07,,,1
10/02/2010 17:18:06,8.07,,,1
10/02/2010 18:18:07,8.07,,,1
10/02/2010 19:18:08,8.07,,,1
10/02/2010 20:18:09,8.045,,,1
10/02/2010 21:18:10,8.07,,,1
10/02/2010 22:18:11,8.07,,,1
10/02/2010 23:18:12,8.07,,,1
10/03/2010 00:18:13,8.045,,,1
10/03/2010 01:18:14,8.045,,,1
10/03/2010 02:18:15,8.045,,,1
10/03/2010 03:18:16,8.045,,,1
10/03/2010 04:18:17,8.045,,,1
10/03/2010 05:18:18,8.02,,,1
10/03/2010 06:18:19,7.995,,,1
10/03/2010 07:18:20,7.995,,,1
10/03/2010 08:18:21,7.97,,,1
10/03/2010 09:18:22,8.02,,,1
10/03/2010 10:18:23,7.995,,,1
10/03/2010 11:18:24,7.97,,,1
10/03/2010 12:18:25,8.02,,,1
10/03/2010 13:18:26,7.995,,,1
10/03/2010 14:18:27,8.045,,,1
10/03/2010 15:18:28,8.02,,,1
10/03/2010 16:18:29,8.02,,,1
10/03/2010 17:18:30,8.02,,,1
10/03/2010 18:18:31,7.995,,,1
10/03/2010 19:18:32,7.995,,,1
10/03/2010 20:18:33,7.995,,,1
10/03/2010 21:18:34,8.02,,,1
10/03/2010 22:18:35,7.995,,,1
10/03/2010 23:18:36,7.995,,,1
10/04/2010 00:18:37,7.97,,,1
10/04/2010 01:18:38,7.995,,,1
10/04/2010 02:18:39,7.995,,,1
10/04/2010 03:18:40,7.97,,,1
10/04/2010 04:18:41,7.97,,,1
10/04/2010 05:18:42,7.87,,,1
10/04/2010 06:18:43,7.87,,,1
10/04/2010 07:18:44,7.945,,,1
10/04/2010 08:18:45,7.945,,,1
10/04/2010 09:18:46,7.92,,,1
10/04/2010 10:18:47,7.92,,,1
10/04/2010 11:18:48,7.97,,,1
10/04/2010 12:18:49,7.895,,,1
10/04/2010 13:18:50,7.97,,,1
10/04/2010 14:18:51,7.945,,,1
10/04/2010 15:18:52,7.895,,,1
10/04/2010 16:18:53,7.895,,,1
10/04/2010 17:18:54,7.87,,,1
10/04/2010 18:18:55,7.895,,,1
10/04/2010 19:18:56,7.895,,,1
10/04/2010 20:18:57,7.92,,,1
10/04/2010 21:18:58,7.92,,,1
10/04/2010 22:18:59,7.895,,,1
10/04/2010 23:19:00,7.845,,,1
10/05/2010 00:19:01,7.77,,,1
10/05/2010 01:19:02,7.72,,,1
10/05/2010 02:19:03,7.72,,,1
10/05/2010 03:19:04,7.72,,,1
10/05/2010 04:19:05,7.594,,,1
10/05/2010 05:19:06,7.619,,,1
10/05/2010 06:19:07,7.594,,,1
10/05/2010 07:19:08,7.544,,,1
10/05/2010 08:19:09,7.494,,,1
10/05/2010 09:19:10,7.494,,,1
10/05/2010 10:19:11,7.469,,,1
10/05/2010 11:19:12,7.519,,,1
10/05/2010 12:19:13,7.569,,,1
10/05/2010 13:19:14,7.619,,,1
10/05/2010 14:19:15,7.67,,,1
10/05/2010 15:19:16,7.67,,,1
10/05/2010 16:19:17,7.569,,,1
10/05/2010 17:19:18,7.569,,,1
10/05/2010 18:19:19,7.569,,,1
10/05/2010 19:19:20,7.544,,,1
10/05/2010 20:19:21,7.569,,,1
10/05/2010 21:19:22,7.544,,,1
10/05/2010 22:19:23,7.569,,,1
10/05/2010 23:19:24,7.569,,,1
10/06/2010 00:19:25,7.569,,,1
10/06/2010 01:19:26,7.544,,,1
10/06/2010 02:19:27,7.544,,,1
10/06/2010 03:19:28,7.519,,,1
10/06/2010 04:19:29,7.494,,,1
10/06/2010 05:19:30,7.469,,,1
10/06/2010 06:19:31,7.469,,,1
10/06/2010 07:19:32,7.469,,,1
10/06/2010 08:19:33,7.444,,,1
10/06/2010 09:19:34,7.444,,,1
10/06/2010 10:19:35,7.393,,,1
10/06/2010 11:19:36,7.494,,,1
10/06/2010 12:19:37,7.494,,,1
10/06/2010 13:19:38,7.544,,,1
10/06/2010 14:19:39,7.619,,,1
10/06/2010 15:19:40,7.594,,,1
10/06/2010 16:19:41,7.494,,,1
10/06/2010 17:19:42,7.494,,,1
10/06/2010 18:19:43,7.494,,,1
10/06/2010 19:19:44,7.494,,,1
10/06/2010 20:19:45,7.494,,,1
10/06/2010 21:19:46,7.494,,,1
10/06/2010 22:19:47,7.494,,,1
10/06/2010 23:19:48,7.469,,,1
10/07/2010 00:19:49,7.469,,,1
10/07/2010 01:19:50,7.494,,,1
10/07/2010 02:19:51,7.469,,,1
10/07/2010 03:19:52,7.519,,,1
10/07/2010 04:19:53,7.444,,,1
10/07/2010 05:19:54,7.469,,,1
10/07/2010 06:19:55,7.419,,,1
10/07/2010 07:19:56,7.444,,,1
10/07/2010 08:19:57,7.444,,,1
10/07/2010 09:19:58,7.494,,,1
10/07/2010 10:19:59,7.494,,,1
10/07/2010 11:20:00,7.494,,,1
10/07/2010 12:20:01,7.469,,,1
10/07/2010 13:20:02,7.419,,,1
10/07/2010 14:20:03,7.469,,,1
10/07/2010 15:20:04,7.469,,,1
10/07/2010 16:20:05,7.519,,,1
10/07/2010 17:20:06,7.469,,,1
10/07/2010 18:20:07,7.469,,,1
10/07/2010 19:20:08,7.469,,,1
10/07/2010 20:20:09,7.494,,,1
10/07/2010 21:20:10,7.494,,,1
10/07/2010 22:20:11,7.469,,,1
10/07/2010 23:20:12,7.469,,,1
10/08/2010 00:20:13,7.494,,,1
10/08/2010 01:20:14,7.444,,,1
10/08/2010 02:20:15,7.444,,,1
10/08/2010 03:20:16,7.419,,,1
10/08/2010 04:20:17,7.419,,,1
10/08/2010 05:20:18,7.419,,,1
10/08/2010 06:20:19,7.419,,,1
10/08/2010 07:20:20,7.368,,,1
10/08/2010 08:20:21,7.393,,,1
10/08/2010 09:20:22,7.368,,,1
10/08/2010 10:20:23,7.419,,,1
10/08/2010 11:20:24,7.419,,,1
10/08/2010 12:20:25,7.419,,,1
10/08/2010 13:20:26,7.419,,,1
10/08/2010 14:20:27,7.419,,,1
10/08/2010 15:20:28,7.419,,,1
10/08/2010 16:20:29,7.444,,,1
10/08/2010 17:20:30,7.444,,,1
10/08/2010 18:20:31,7.444,,,1
10/08/2010 19:20:32,7.393,,,1
10/08/2010 20:20:33,7.444,,,1
10/08/2010 21:20:34,7.393,,,1
10/08/2010 22:20:35,7.419,,,1
10/08/2010 23:20:36,7.419,,,1
10/09/2010 00:20:37,7.419,,,1
10/09/2010 01:20:38,7.393,,,1
10/09/2010 02:20:39,7.343,,,1
10/09/2010 03:20:40,7.318,,,1
10/09/2010 04:20:41,7.343,,,1
10/09/2010 05:20:42,7.368,,,1
10/09/2010 06:20:43,7.192,,,1
10/09/2010 07:20:44,7.242,,,1
10/09/2010 08:20:45,7.217,,,1
10/09/2010 09:20:46,7.116,,,1
10/09/2010 10:20:47,7.116,,,1
10/09/2010 11:20:48,7.041,,,1
10/09/2010 12:20:49,7.116,,,1
10/09/2010 13:20:50,7.066,,,1
10/09/2010 14:20:51,7.142,,,1
10/09/2010 15:20:52,7.091,,,1
10/09/2010 16:20:53,7.116,,,1
10/09/2010 17:20:54,7.066,,,1
10/09/2010 18:20:55,7.116,,,1
10/09/2010 19:20:56,7.066,,,1
10/09/2010 20:20:57,7.091,,,1
10/09/2010 21:20:58,7.066,,,1
10/09/2010 22:20:59,7.041,,,1
10/09/2010 23:21:00,7.041,,,1
10/10/2010 00:21:01,6.94,,,1
10/10/2010 01:21:02,6.99,,,1
10/10/2010 02:21:03,6.965,,,1
10/10/2010 03:21:04,6.889,,,1
10/10/2010 04:21:05,6.889,,,1
10/10/2010 05:21:06,6.839,,,1
10/10/2010 06:21:07,6.737,,,1
10/10/2010 07:21:08,6.763,,,1
10/10/2010 08:21:09,6.56,,,1
10/10/2010 09:21:10,6.458,,,1
10/10/2010 10:21:11,6.509,,,1
10/10/2010 11:21:12,6.535,,,1
10/10/2010 12:21:13,6.585,,,1
10/10/2010 13:21:14,6.661,,,1
10/10/2010 14:21:15,6.661,,,1
10/10/2010 15:21:16,6.661,,,1
10/10/2010 16:21:17,6.611,,,1
10/10/2010 17:21:18,6.611,,,1
10/10/2010 18:21:19,6.611,,,1
10/10/2010 19:21:20,6.636,,,1
10/10/2010 20:21:21,6.611,,,1
10/10/2010 21:21:22,6.636,,,1
10/10/2010 22:21:23,6.636,,,1
10/10/2010 23:21:24,6.611,,,1
10/11/2010 00:21:25,6.611,,,1
10/11/2010 01:21:26,6.611,,,1
10/11/2010 02:21:27,6.611,,,1
10/11/2010 03:21:28,6.56,,,1
10/11/2010 04:21:29,6.56,,,1
10/11/2010 05:21:30,6.535,,,1
10/11/2010 06:21:31,6.585,,,1
10/11/2010 07:21:32,6.509,,,1
10/11/2010 08:21:33,6.56,,,1
10/11/2010 09:21:34,6.509,,,1
10/11/2010 10:21:35,6.433,,,1
10/11/2010 11:21:36,6.484,,,1
10/11/2010 12:21:37,6.433,,,1
10/11/2010 13:21:38,6.484,,,1
10/11/2010 14:21:39,6.484,,,1
10/11/2010 15:21:40,6.509,,,1
10/11/2010 16:21:41,6.306,,,1
10/11/2010 17:21:42,6.408,,,1
10/11/2010 18:21:43,6.408,,,1
10/11/2010 19:21:44,6.382,,,1
10/11/2010 20:21:45,6.458,,,1
10/11/2010 21:21:46,6.357,,,1
10/11/2010 22:21:47,6.408,,,1
10/11/2010 23:21:48,6.382,,,1
10/12/2010 00:21:49,6.408,,,1
10/12/2010 01:21:50,6.382,,,1
10/12/2010 02:21:51,6.331,,,1
10/12/2010 03:21:52,6.331,,,1
10/12/2010 04:21:53,6.306,,,1
10/12/2010 05:21:54,6.23,,,1
10/12/2010 06:21:55,6.255,,,1
10/12/2010 07:21:56,6.255,,,1
10/12/2010 08:21:57,6.255,,,1
